,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
219,Information Technology,Strategic Staffing Solutions,NA,"


Work with management and front line personnel to analyze and understand business needs and strategy in order to document and recommend appropriate IT solutions. Serves as a liaison between ITs business partners and IT Solutions Development personnel. This function participates on project teams in the delivery of IT solutions through the analysis and documentation of business processes, requirements and specifications

 
 
 
 
 
 
 
 
 
 
 




·         IT BA experience working with SAP CRMB customer service portal CSP experience 


·         IT BA experience with IVR and Customer Portal 


·         Experience with inbound communication 


·         Have experience designing functionality from inception and to when beyond excuse 


·         Come from a utility background 


·         IT BA triage incidents with the ability to determine if people or process problems 


·         BA experience at developing test strategies and can test issues 


·         Can work with the business stakeholder to bridge and help them feel comfortable with the technology while being able to translate to technical folks business functionality and desires 



Additional Qualifications:


·         Highly engaged, motivated, that can work to fit and help to create great team chemistry 


·         Ability to adjust to their audience 


·         IT BSA working on the business side 


·         Upfront requirements gathering 


·         Experience with Testing 


·         Ideally someone with 5 years experience


·         Experience with MS office suite and experience Excel Pivot Tables 


·         Customer Services 


·         Experience with SAP CRMB


",Contractor,Experience - At least 5 year(s),Energy - Utilities - Gas - Electric,"Tampa, FL",NA,Business Analyst,NA
220,Other,AppleOne,Degree - None,"
Are you looking for an opportunity to work with some of the major companies in NY / North-Central New Jersey?Our clients, some of the world's premier financial, accounting, pharmaceutical, media & consulting firms, are looking for Data/Business Analysts Specialists to join their teams.Positions include knowledge or/& experience with:Analytical skillsData analysisData structuresProject management Business analysisSQL, SharePointCommunication skillsSDLCExcel skills (VBA ? V-look ups ? Pivots).This position requires excellent Excel skills and proficiency manipulating large amounts of data. Also looking for an aptitude for identifying, suggesting and implementing improvements to existing process. Location: Bridgewater, NJ or Midtown, NYSalary: $30-40/hour (DOE)Duration: 6+ months  We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability.

,
",Contractor,NA,Other Great Industries,"New York, NY 10017",$35.00 /Hour,Data Analysts ? Business Analysts ? Project management Consulting Opportunities,NA
221,"Information Technology, Health Care",CU Medicine,Degree - High School,"


CU Medicine is dedicated to providing healthcare and administrative support to the University Of Colorado School Of Medicine’s nearly 3,000 providers. We are seeking a highly motivated Sr. IT Business Analyst to join our Information Systems team.

The Sr. IT Business Analyst will be expected to understand requirements of the business in terms of the need for new or updated processes, and/or solutions and subsequently document those requirements in business terms. The individual in this role will communicate the current and potential functional capabilities of IT solutions and services. The Business Analyst must ensure the business is ready for any changes introduced by new solutions, and oversee the process of confirming business requirements are met prior to release of new solutions into production.

Areas of responsibility include but are not limited to:

Business Requirements and Solution Design

Develop clear understanding of business processes inclusive of how work and data flows through the organization.
Facilitate information gathering sessions with business stakeholders to understand current and desired business capabilities.
Document as-is and to-be business processes, and associated business requirements for new capabilities while identifying cross-unit impacts.
Log, classify, categorize, rationalize, and submit new demands. Consolidate/cancel duplicate demands and disqualify demands by communicating existing service availability, as needed.
Assess relevance/alignment of demands against business objectives, compliance, and technology requirements, as well as current and future organizational structure.
Prioritize and rank demands from stakeholders’ perspective.
Develop/document solution requirements and design
Develop and/or assist with development RFIs/RFPs and project charters.

Organizational Change Management

Coordinate business readiness planning and execution of required business readiness activities. Ensure business/technical impacts are understood and accounted for.
Develop and execute communication plans.

Quality Assurance

Develop and publish testing and quality assurance standards and guidelines.
Ensure delivered solutions meet stakeholder requirements/quality standards and have no negative impact to operations and/or unintended consequences.
Coordinate system testing of business/user functionality prior to UAT.

Other duties as assigned







This position requires a Certified Business Analyst Professional (CBAP) certification and 6+ years’ experience in business process analysis, process design, requirement definition, communication (both written and verbal), facilitation and organization competencies. Bachelor’s degree is strongly preferred. Education and/or experience in Information Technology and/or the Healthcare industry a plus. Expertise in Microsoft (MS) Office Suite required. Experience with MS Visio, Project, PowerPoint or other computer software applications a plus. Must have good planning, organizational and time management skills. Must be flexible with the ability to work independently in a high-stress environment. The ability to take direction and handle multiple, simultaneous assignments is essential to success. Must be accurate and detail oriented. The ideal candidate will demonstrate excellent verbal and written communication skills and a courteous, professional businesslike manner.

HIPAA Protected Health Information Access
This position requires contact with protected health information during the course of performing job responsibilities.

TO APPLY FOR THIS POSITION, please visit our website at www.cumedicine.us and reference job #191. All applications MUST be submitted via our website. 

CU Medicine is dedicated to ensuring a safe and secure environment for our staff and visitors. To assist in achieving that goal, we conduct background investigations for all prospective employees prior to their employment. We are an equal opportunity employer.

CU Medicine supports a Tobacco Free Workplace Environment which prohibits smoking and the use of tobacco products on CU Medicine property, Anschutz Medical Campus and adjacent business locations.





",Full-Time,Experience - At least 6 year(s),Healthcare - Health Services,"13199 East Montview BoulevardAurora, CO 80045",NA,Sr. IT Business Analyst,Travel - None
222,"Information Technology, Consultant",NA,Degree - None,"
SENIOR BUSINESS ANALYST
In this role, you will be responsible for:

Gathering user requirements to meet business objectives in a Agile/Scrum work environment


Need to have very strong communication skills with multiple customers and clients in various lines of business.


Prior experience as a Business Analyst working in Healthcare, Human Resources or Insurance industries


Business casual working environment, onsite gym and two onsite cafeterias

REQUIRED:

Bachelors Degree OR additional years experience


6 Years IT Business Analysis Experience Required
2 years of prior work experience and working knowledge of Agile/Scrum


Experience with facilitating and getting questions answered/asked and analyze business need documents




Bachelors Degree OR additional years experience OR additional years of IT work experience - 10+yrs


6 Years IT Business Analysis Experience Required
2 years of prior work experience and working knowledge of Agile/Scrum


Experience with facilitating and getting questions answered/asked and analyze business need documents

",Full-Time,Experience - At least 3 year(s),"Consulting, Computer Software, Computer Hardware","246 Stoneridge DriveSuite 301Columbia, SC 29210",NA,Senior Business Analyst with Agile,Travel - None
223,Information Technology,NA,Degree - 4 Year Degree,"
NCS has been helping enterprises staff and deliver business-critical projects for over 30 years. We are business and technology consultants who understand what works when aligning the people needed to help our clients succeed.  
Company is seeking seasoned Business Analyst to assist our client in transitioning current state and legacy systems to Veeva Vault in order to effectively scale with its growing business.  The successful candidate must have extensive experience in CTMS in Pharma or BioTech, ideally with Pharma Clinical Life Cycle activities.    This is a remote opportunity with frequent travel to Manhattan / Connecticut and occasional travel to the West Coast.  Consultant must be flexible and able to work ""West Coast hours"" when required.

Required Skills/Attributes

At least 8 years of prior experience working in an analyst capacity on large and/or complex projects in the Pharmaceutical Industry 
Experience with at least one Veeva Vault implementation
Experience with formal SDLC practices, emphasis on Analysis & Design stages 
Proven ability in gathering, tracing, translating and managing complex requirements, business rules, and data 
Excellent oral and written communication skills including technical writing / documentation; organizes and presents ideas in a convincing and compelling manner 
Outgoing personality; self-starter able to work interactively and independently with stakeholders 
Experience with process modeling tools (ARIS, Visio, etc.) to identify, capture, define, and analyze business processes 
Strong proficiency in MS Excel, Word, PowerPoint, Outlook 

",Contractor,8 years,Pharmaceutical,"Virtual Workplace, NY",NA,Business Analyst - Remote - Must have Pharma / Veeva Vault exp.,Travel - Up to 25%
224,Information Technology,MDI Group - IT Workforce Solutions for What's Next,NA,"
Lead Business Analyst Atlanta (Alpharetta area) Full time MDI Group has an immediate opening for a Lead Business Analyst in the Alpharetta, GA area. In this role, you will be responsible for traditional Business Analyst tasks (gathering requirements, documenting FRDs and BRDs) along with working closely with the technology.  Prior experience in testing  or problem resolution would be helpful. Experience required: 6-10 years of Business Analyst experience Experience gathering and documenting requirements, ideally that are external client facing Experience working closely with QA or even hands on testing needed SQL knowledge desired Reach out to MDI Group today for an immediate conversation. Contact: Toni Harper [Click Here to Email Your Resumé]
",Contractor,NA,Other Great Industries,"Alpharetta, GA 30022",NA,Lead Business Analyst,NA
225,Information Technology,Corus360,Degree - 4 Year Degree,"
Our customer, located in Castle Rock, is seeking a Sr. IT Business Analyst to join their team.  Responsibilities 
Leading projects to provide analytic insights that support our clients' needs to drive change
Utilizing various analytical methods to provide all stakeholders with analysis, insight, and direction that will move the needle on key business metrics of success
Gathering, analyzing and documenting business and system requirements in a formalized manner
Using your strong communication and presentation skills to identify the business problem, negotiate a proposed solution, execute, present, track and implement the solution
Working collaboratively with the product owner and with delivery teams to elicit, document, and validate user stories and acceptance criteria or, if the project requires it, business requirements and/or technical requirements.
Skills/Expertise 
Minimum 5+ years of demonstrated expertise in business analysis, including significant software development and third-party software evaluation project experience from complex large to fast-tracked small projects.
Proven track record of delivering IT business capabilities to solve complex business opportunities
Experience with agile methodology, user stories, acceptance criteria, and ceremonies
Experience with various productivity tools (e.g., MS Office, Visio, SharePoint)
Experience with ServiceNow and JIRA preferred

",Full-Time,Experience - At least 5 year(s),Other Great Industries,"Highlands Ranch, CO",NA,Sr. IT Business Analyst,Travel - Negligible
226,Business Development,NTT DATA,NA,"
Business Analyst- Construction Company/ Construction Systems Duration: 6 + month contractLocation: Downtown Boston MA GENERAL STATEMENT OF DUTIES AND RESPONSIBILITIESThe Sr. business systems analyst collects and analyzes business and nonfunctional requirements and creates specifications. He or she validates requirements against business needs. He/she performs systems testing to validate high-level functionality of the solutions. It is important for the Sr. business analyst to build subject matter expertise in customer's field and develops productive relationships with customers, as well as using knowledge of the organization's security standards to adhere to all security standards and directives.DETAILED STATEMENT OF DUTIES AND RESPONSIBILITIES Solicits and identifies vision objectives and requirements for change With the support of the business, define rules, validations, decision points for all the steps in a process Analyzes business and financial data and how the values relate to the business process Identifies gaps during the business requirements phase Establishes new requirements and functional specifications, screen mock-ups, , error messages, rules, and security requirements Develops User Stories, Use Cases, UML diagrams - ""Happy Path” and ""Alternative Path”  Defines report specifications Documents detailed business and nonfunctional requirements in a traceable, testable, verifiable format, including business requirements documentation, functional specifications, workflows, use cases, business rules, process flows, data flows, test cases, and training materials. Document business requirements and functional specifications in a clear, concise manner. Develop and execute system test plans Articulate impact of change to other Departments Alert Project Manager of scope creep that may impact the project  Identifies work breakdown structures for required tasks to reach milestones: e.g., problem analysis; requirements definition; business case formulation; project scoping and definition and finally translating all that into a set of solution options and sound technical requirements. Conducts requirements gathering by leveraging meetings, such as interviews, requirements workshops, use cases, and scenarios. Provides recommendations and specifications to refine business processes, as needed, to achieve a positive impact. Supports Development test strategy definition, test requirements definition, development of test scenarios, and execution of functional test phases. Contributes to Continuous Improvement initiatives across the enterprise. Participates in the definition of data analysis requirements and data storage Applies expertise and understanding of data warehouse, data mart policies to the results of the data collected  Assists in defining the scope, time frame and display/ format of the data analytics Participates in defining the executive data metrics and dashboard reporting requirements Perform due diligence & quality assurance on services being provided by the Security team to ensure adherence to process and consistency of output for operational standards using the IT Security checklist to ensure security controls are used. Assumes team lead role as required on projects or in support of a business unit. Create and execute system test plans. Work within an agile scrum and/or waterfall methodology for project implementations.
QUALIFICATIONS REQUIRED AT TIME OF HIRE BA/BS degree in Business, Computer Science, or related field. Eight or more years of direct work experience as a Business Systems Analyst. Strong analytical skills Strong listening skills Strong communication skills Ability to easily work with all people regardless of role/title Ability to think and question people across the organization to minimize requirement gaps Ability to help bring people together to a common understanding and agreement Ability to accept constructive criticism Ability to work in an agile-like environment Technical background  Subject matter or domain experience working in related industries (Construction Systems) is a plus. Understanding of data analytics for construction projects Dashboard creation Experience with asset management, inspection, or other data collection and inspection systems is a plus Demonstrated track record of success with IT projects that meet business requirements and customer expectations. Experience with business process modeling. Experience with prototyping and Business Process Modeling tools is a plus. Experience with packaged product solutions as well as custom built. Proficient at problem identification and resolution, and defining and managing business requirements. Experience in producing various work products throughout the analysis and design phases of a project. Ability and motivation to learn. Ability to define, manage, and exceed business customer expectations. Strong intellectual curiosity and capacity for professional growth. Ability to effectively communicate (both orally and in writing) with various project stakeholders, including IT leadership, business customers, team members, and other IT colleagues. Strong meeting management and negotiation skills. Experience with agile scrum and waterfall methodologies.
NTT DATA Services is a leading IT services provider and global innovation partner with 130,000 professionals based in over 50 countries. NTT DATA recently acquired Dell Services. NTT DATA Services emphasizes long-term commitment and combines global reach and local intimacy to provide premier professional services, including consulting, application services, business process, IT outsourcing, and cloud-based solutions. We are a part of NTT Group, one of the world's largest technology services companies, generating more than $100 billion in annual revenues and partner to 80% of the Fortune 100. Visit www.nttdataservices.com to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a wide range of businesses and government agencies.The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result.
",Contractor,NA,Construction,"Boston, MA",NA,Business Analyst- Construction Company/ Systems,NA
227,Information Technology,Global Recruiters Network - Seattle,NA,"
Company:  This dynamic, rapidly growing company is a strong player in the logistics industry.  Throughout their history they have built a strong track record of excellence, holding fast to their top notch customer service values by providing innovative technology solutions that focus on the customer.  They operate in a team environment from top to bottom.  This company is dedicated to creating a fun, collaborative atmosphere where their employees can thrive. They are an outstanding, customer focused company that takes pride in their employees. 


This company appreciates their employees
In addition to creating a great work-life balance, this company has a superior benefits package which includes:

Outstanding Medical, Dental, and Vision Packages
401k with match
Life insurance
Christmas bonus



The Role You Will Play
We are looking for an outstanding Business Analyst who is the best in the game.

You are a critical member of the team who drives projects forward, working well in a collaborative team environment while also being a great leader. 
You are a Programmer who is a strong troubleshooter and analyst who understands the needs and experience of the end-user. 
With a background in billing/accounting, you are well versed in Business Intelligence tools (e.g. Crystal Reports, Microsoft BI, Tableau, Sisense, or Cognos Analytics).
You are a creative problem solver who is up for the challenge of integrating critical aspects of multiple applications.
You thrive in a high performance environment and you are often described as a self-starter who takes action and gets the job done. 


 Background Profile: 
·         Great experience with MS SQL and SSRS/SSIS.
·         Skilled with Business Intelligence tools (e.g. Tableau, Crystal Reports, Microsoft BI, etc.)
·         Experience working in the billing/accounting industry a plus.
·         Good troubleshooting, problem solving, and analyst skills.
·         Team player and collaborator
·         Excellent communication skills.
·         Strong IQ and EQ
·         High energy self-starter


",Full-Time,Experience - At least 3 year(s),Transportation,"Los Angeles, CA",NA,Business Analyst,NA
228,Insurance,NA,Degree - 4 Year Degree,"
SUMMARY
The Business Analyst serves as a key account Management/Client interface for a 7X24 production print, fulfillment and automated mail facility.  This position is also responsible for developing, and managing, activities associated with, analytical reports, ad hoc reports, process documentation and report requests from Management, and the Client.  
 
ESSENTIAL JOB FUNCTIONS  
Essential job functions include, but are not limited to the following:
·         Generate internal, and Client, management reporting deliverables, illustrating statistical data, text and graphics. 
·         From multiple data sources, complete analysis and identify anomalies within reporting on SLAs, performance, productivity and cost metrics. 
·         Serve in account/management liaison role between internal production, technical staff and Client representatives to ensure business reporting requirements, and expectations are achieved.
·         In conjunction with production teams and client, develop and validate, process documentation relating to key production activities.
·         Produce documentation, including analytical reports, decision backup, information research reports, budget analyses, training plans, business justifications, and graphics.  
·         Plan, organize, document, coordinate and schedule assigned work within task plans by partnering with production staff and other analysts on the team.
·         Partner with Client and internal production teams, to facilitate implementation of new or improved reporting processes.
·         Produce Management reports related to performance metrics/KPIs for the organization’s production activities.
·         Execute daily, weekly and monthly SLA reports for the business to report on.
 


EXPERIENCE AND SPECIAL SKILL REQUIREMENTS
 Education Requirement
·         College diploma or university degree and/or equivalent work experience.
 
Experience Requirements
§  Minimum of 3-5 years related experience in business and/or systems analysis
 
Special Skill Requirements
·         Demonstrated ability to prioritize and manage multiple responsibilities and deadlines.
·         Proven data analysis, data verification, and problem-solving abilities.
·         Thorough understanding of how to interpret customer business needs into application and operational requirements.
·         Knowledge of process improvement, workflow, benchmarking and evaluation processes.
·         Excellent organizational and business analysis skills; process analysis and documentation skills also required.
·         Strong knowledge and skills in Microsoft Office Suite:  Word, Excel, PowerPoint, Access
·         Excellent interpersonal, oral and written communication skills.
·         Ability to design, develop and manage Access databases a plus.  
·         Previous experience with process/quality/continuous improvement programs (Six Sigma, LEAN or institutional quality programs) a plus.
Experienced with Inventory Management Software (i.e. SAP, Midnight, etc. capabilities or related experience 
",Full-Time,Experience - 3 to 10 years,Printing - Publishing,"Los Angeles, CA",NA,Business Analyst,Travel - None
229,Information Technology,NA,Degree - None,"
We are seeking a Business Systems Analyst who will assist with system analysis, design, testing, system documentation and user training. 
Job Functions:

Support, lead and assist end-users with requirements definition, project definition and project planning
Develop and maintain a detailed understanding of business processes and applications, customer needs and priorities
Provide an in-depth business process viewpoint during issue reviews, implementation and planning
Provide performance monitoring and provide second level support to Help Desk for issue resolution
Oversee testing to be completed by end-users
Perform pre- and post-production validation for all system changes
Document System and End-User Acceptance Test plans
Provide performance monitoring and provide second level support to Help Desk for issue resolution
Coordinate appropriate End-User involvement in testing
Develop training documentation for new, existing and enhanced applications



Proven track record of understanding complex and nuanced written and verbal information
Deep understanding of business and stakeholder concerns
Demonstrated ability to create logical artifacts that effectively communicate ideas or options.
Exceptional communication skills – written and verbal
Self-starter, driven individual
 No C2C!

",Contractor,Experience - 3 to 13 years,Internet - ECommerce,"Farmington, MI",NA,Business Analyst,Travel - None
230,"Design, Information Technology",Catapult Staffing,NA,"

Translate client business requirements and user stories into functional requirements and technology solutions in support of the strategy. Assesses related impacts and alternative approaches.


Essential Duties and Responsibilities (include but not limited to)


To fulfill this job successfully, an individual must be able to perform each essential duty satisfactorily:

Work with sponsors, customers, Information Services staff and other stakeholders to define requirements and user stories
Work with subject matter experts (SMEs) to determine functional requirements, technical solutions, alternative approaches and related impacts
Research and recommend technical solutions to business problems according to the defined requirements and user stories
Identify and advance solutions that support the established and a desired future enterprise architecture
Effectively communicate current state and potential future state scenarios to sponsors, customers, Information Services staff and stakeholders
Lead customer interviews and business analysis sessions
Support project management activities with the necessary documentation to initiate and execute successful projects
Conduct research on software and hardware products and services to justify recommendations and to support purchasing efforts
May be assigned to a project team for execution on a project
Create system design proposals
Create models, specifications, diagrams, and charts to provide direction to developers
Other duties as assigned.





Qualifications (Knowledge, Skills, Abilities, and Requirements)

The requirements listed below are representative of the knowledge, skill, and/or ability required: Able to contribute to community life, requiring stable and healthy interpersonal skills

Technical skill sets:

business analysis
root cause analysis
system design; technical and project documentation; task management; Ability to assess and solve complex problems
Ability to create systematic and consistent requirements specifications in both technical and user-friendly language
Highly competent in identifying related and co-dependent tasks, processes, problems, solutions and resulting opportunities
Excellent listening, interpersonal, written, and oral communication skills
Highly self motivated and directed
Ability to effectively prioritize and execute tasks while under pressure
Strong customer service orientation
Experience working in a team-oriented, collaborative environment
Supportive of the company's mission and vision, and committed to its core values
Understand and apply servant leadership, work collaboratively with integrity and demonstrate accountability


Education and Experience: 
The requirements listed below are representative of the education and / or experience required:


Bachelor's degree in the field of business administration, computer science, finance, or information systems, or the equivalent combination of education and experience
At least 3 years proven experience with business and technical requirements analysis, elicitation, modeling, verification, and methodology development
Experience in design, development, and implementation of software and hardware solutions, systems, or products
Proven experience with adult learning principles, methodologies, and course design techniques
Successful completion of the company's Entry Training will be required within the first year

",Full-Time/Part-Time,Experience - 1 to 3 years,Healthcare - Health Services,"Tyler, TX",NA,Business Analyst,NA
231,"Business Opportunity, Management",Kelly Financial Resources,Degree - 4 Year Degree,"
Our client, a top 10 US Property & Casualty Insurer, is currently seeking a Business Analyst for a 4 month temporary position with the opportunity to extend.  The position is located in Philadelphia, PA.By working for our client, you will be exposed to a publically traded company (listed on the NYSE), work for a leader offering commercial, surety and personal insurance services, a firm with over 120 offices worldwide, work in a fast paced corporate environment and be an integral part to the Claims team.In addition to working with the world’s most recognized and trusted name in staffing, Kelly employees can expect:-      Competitive pay-      Paid holidays-      Year-end bonus program-      Recognition and incentive programs-      Access to continuing education via the Kelly Learning Center PAY RATE: $44.50/hr on W2 The hours for this position are as follows
 Monday to Friday 8:00am-5:00pm

Your responsibilities will include (but not limited to):
 Gathers requirements from business units and translate those to programmers and developers
 Prepares cost-benefit and return-on-investment analyses to aid in decisions on system implementation
 Demonstrates an informed knowledge of business functions to resolve problems and capitalize on improvement opportunities
 Supports one or more highly complex business processes
 Works on multiple projects as a project team member
 Serves as a liaison between the business community and the IT organization in order to provide technical solutions to meet user needs

 You are required to have more than 3 years of relevant work experience in a financial services or insurance company and a Bachelor’s Degree. Skills: 
 Advanced MS Excel (advanced formulas, pivot tables, Macros, etc.) and good overall knowledge of MS Office
 Advanced knowledge of COGNOS, QlikView, or similar business intelligence reporting tools
 Data analytics skills (Knowledge of relational databases, SharePoint, and SQL a plus)
 Expert ability to analyze business trends and project future revenues and expenses.

 **Important information:  This position is recruited for by a remote Kelly office, not your local Kelly branch.  If you have questions about the position, you may contact the recruiter recruiting for this position ([Click Here to Email Your Resumé]) 
Why Kelly®?
With Kelly, accounting and finance professionals like you will have access to some of the world’s
most respected companies—providing you with challenging, high-visibility projects that can transform
your career. We work with 95 of the Fortune 100™ companies, and more than 3,000 finance and accounting
hiring managers rely on us each year to access the best temporary and full-time talent: people like
you.
Let us help advance your career today.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people
around the world and have a role in connecting thousands more with work through our global network of
talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter. 
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",Full-Time,3 years,Other Great Industries,"Philadelphia, PA",$40.00 - $44.50 /Hour,Business Analyst,Travel - None
232,Business Development,Alpha Consulting,NA,"

BUSINESS ANALYST GAITHERSBURG, MD
                                                                                          Project Description: The Business Analyst (BA) will be part of the Access Services Project Management Team. The BA will be responsible for eliciting, analyzing, validating, specifying, verifying, and managing the business needs of the project stakeholders, and end users. The successful candidate will work closely with business units, subject matter experts and technical resources to identify business needs, define project requirements, develop requirements and manage the development effort to completion.  Conduct business analysis.  Work collaboratively with project teams, end users/stakeholders to analyze, understand, and document the business processes or needs with the goal of recommending a technology and / or process solution.  Document functional analysis and create detailed business requirements; analyze and suggest improvements to business processes with system solutions, and make system recommendations to meet project needs, participate in projects to ensure solutions meet user requirements.  Work with stakeholders to elicit, document, and manage functional, and non-functional requirements.  Conduct requirements analysis, model the business process using process diagrams, flowcharts, data models, decision models.  Document as-is and to-be process diagrams.  Identify gaps for potential technology solutions.  Explore methods of user interaction utilizing use cases, storyboards, wireframes, and user stories.  Verify and validate requirements and contribute to development of a test plan. Assess proposed solution and its ability to meet stakeholder requirements. Generate, validate, and maintain analytical reports from a variety of sources in support of operations and applications.  Develop new deliverables as needed based on operational requirements and following best-practices for documentation and delivery.  Analyze operational data to identify trends, issues, and opportunities to improve customer satisfaction and operational efficiency. Make recommendations based on findings.  Create and maintain use cases, user stories, system requirements specifications, requirements traceability matrix, interface requirements with other systems, and user guides.  Conduct and participate in peer reviews for requirements and other stage gate artifacts. Development of test scenarios and test cases, and testing activities necessary to assess the quality and completion of system implementations. Facilitate user acceptance testing with users and clients. Assist Project Manager, and Directors in project related tasks. Work collaboratively with peers to coordinate the overall delivery of technology solutions.
 Required Skills: Bachelor's degree in Business Administration, Information Systems, or equivalent years of professional work experience in related discipline. At least 3+ years of experience working on IT related projects. At least 3+ years of experience with documenting processes; requirements gathering, analysis. Strong grasp of MS Office (Word, Excel, PowerPoint, Outlook, and Visio). Excellent verbal, written, and interpersonal communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts. Demonstrated ability to communicate in both verbal and written communication. Demonstrated analytical and problem solving skills. Familiarity with general business functions. Strong organizational skills; attention to detail. Ability to multitask and work on multiple parallel projects. Ability to prioritize work assignments, communicate progress, and deliver on time. Broad working knowledge and experience with healthcare applications and technology.
 This 6+ month position starts ASAP. Please E-MAIL your resume (attachment to email) with rate and availability to Briana: [Click Here to Email Your Resumé]  ALPHA'S REQUIREMENT #18-00405W2 ONLY MUST BE ELIGIBLE TO WORK IN THE U.S. AS AN HOURLY W2 EMPLOYEE
",Contractor,3+ years,Pharmaceutical,"Gaithersburg, MD 20878",NA,Business Analyst,NA
233,"Finance, General Business, Information Technology",Securitas EOC,Degree - 4 Year Degree,"
Our Eastern Operations Center in Parsippany, NJ is currently recruiting for a Technical Business Analyst. As a Technical Business Analyst, you will have responsibility for capturing business data, building business models, and processing solutions to address business needs.In this role, you will gather data, identify structure and context, extrapolate the insights and create reports. Produce financial, market and operational analysis by querying data repositories and generating periodic reports. Devise methods for identifying data patterns and trends in available information sources. Provides reports on financial and performance measures on both a recurring and ad-hoc basis.Functions:
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Developing database solutions to store and retrieve company information
Extract data from databases and data warehouses for reporting and to facilitate sharing between multiple data systems
Assist in the design and development of data warehouses and other database components to support Business Intelligence dashboards and reporting
Provide recurring and ad-hoc reports as required on financial and performance measures;
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Analyzes and interprets financial and operating data for management including performance benchmark reporting, cost analyses, market niche reporting, profitability analyses, performance assessments, contract pricing analyses, wage analyses, and other reporting as required
Acquire data from primary or secondary data sources and maintain databases/data systems
Standardize data collection by developing methods for database design and validation reports
Synthesize current business trends or data to support recommendations for action
Analyzes and interprets trends; identifies and communicates loss trends; recommends corrective actions to stem immediate shortfalls while addressing long-term profitability issues.
Oversees and coordinates financial programs for funding new and continued operations in order to increase productivity and maximize profitability
Provide application analysis and data modeling design to collect data for a centralized data warehouse.
Locate and define new process improvement opportunities
Work with team members and functional leads to understand existing data requirements and validation rules to support moving operational data into data warehouse
Other duties as assigned by management
Education/Experience:
Bachelor's degree in computer science or a related field, and a minimum of three years progressively responsible business experience or an equivalent combination of education and experience sufficient to perform the essential functions of the job, as determined by the company
Strong knowledge of and experience with reporting packages (Business Objects etc) and databases (SQL etc)
Programming language (JAVA, Python, Ruby, XML, Java, ETL frameworks, VBA)
Competencies :
Strong understanding of business intelligence tools, databases, systems and methods
Skill in financial and operational analysis
Demonstrated knowledge of ethical business practices
Ability to think strategically, synthesize complex business/financial data and develop solutions
Ability to interact effectively at all levels and across diverse cultures
Ability to be an effective member of complex project teams
Ability to use financial systems and standard office applications software effectively
EOE M/F/Vet/DisabilitiesBenefitsMedical, dental, and vision coverage offered, along with 401k and life insurance.
",Full-Time,Experience - At least 1 year(s),"Accounting - Finance, Computer Software","9 Campus DriveParsippany-Troy Hills, NJ 07054","$70,000.00 - $80,000.00 /Year",Technical Business Analyst,Travel - None
234,Information Technology,Experis,Degree - 4 Year Degree,"
Experis is seeking a Functional Business Analyst for their Client located in Chicago, IL (Downtown) Description: Reviews, analyzes, and evaluates business systems and user needs Documents requirements, defines scope and objectives, and formulates systems to parallel overall business strategies Familiar with relational database concepts, and client-server concepts Relies on experience and judgment to plan and accomplish goals Required: Seeking a functional business analyst 5 - 8 years experience as a BA Bachelors degree Experience with defining business requirements Required to analyze data with the application team to define the IT changes required for an existing project Direct interaction with business is required Responsible for working with the business to document and define specifics requirements for the development team Individual will be working on 2-3 projects Preferred: Previous experience with any Resource management or scheduling applications or Travel operation will be an added advantage Experience with Java, Oracle, TFS, and SharePoint preferred. Individual will not be responsible for development but will need to communicate with the development team. An understanding of these technologies would be helpful but not required.Experis is an Equal Opportunity Employer (EOE/AA)
",Full-Time,Experience - 5 to 8 years,Computer Software,"30 South Wacker DriveChicago, IL 60606",NA,Functional Business Analyst,NA
