,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
247,Science,Altair,Degree - Graduate Degree,"
Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers. As a wholly owned subsidiary of Altair Engineering, Inc. (www.altair.com), this cross-functional organization is best known for its leadership in combining human and machine creativity to fuel innovation, automate processes, and develop new methods. Altair ProductDesign firmly advocates a user-centered, team-based design approach, and utilizes proprietary simulation and optimization technologies to help clients bring innovative, profitable products to market faster.​
Duties 

Work with research team to identify the data requirements, available data source (internal and external such as geo-location specific or social media) and expected outcomes in Connected and Automated Vehicle (CAV) research and experiments 
Recommend and support data collection, integration and retention requirements by assess the effectiveness and accuracy of data source and data gathering techniques 
Apply advanced statistical and predictive modeling techniques to validate the findings, build, maintain and improve as iterative approach 
Coordinate with various teams to implement models 
Develop experimental design approaches to validate findings or test hypotheses 
Identify opportunities such as discovering new patterns form large data sets, and find solutions hidden in large data sets to improve the features/applications and find new features/applications 
Define the validity of data such as how the information is meaningful, and what other information it is related to 
Ensure the data is in compliance with the regulatory and security policies in place 
Develop usage and access control policies and systems in collaboration with other data related departments
Provide ongoing tracking and monitoring of performance of the statistical models, recommends ongoing improvements to methods and algorithms that lead to findings, including new information 
Lead the design and deployment of enhancements and fixes to systems as needed 
Present and depict the rationale of the findings in easy to understand terms to the research team and to the management 
Educate the team (CAV research and IT department) on new approaches, such as testing hypotheses and statistical validation of results 

Education Required 

Master’s or PhD degree (Preferred) in any one of the following disciplines, or in a similar discipline:

Machine Learning, Statistics, Applied Mathematics, Computer science or another quantitative field 



Experience/Knowledge Required ALL of the following: 

Demonstrated experience solving loosely defined problems by leveraging pattern detection over potentially large data sets 
2+ years’ after school practical experience with data storage and analysis tools such as Sql, Hadoop or other big data frameworks 
2+ years’ statistical modeling using tools such as Python, MATLAB, R, and/or SAS 
Experience creating and using advanced machine learning algorithms and statistics. 
Experience in statistical techniques and concepts (Properties of distributions, statistical tests and proper usage, etc.) and applying these to applications 

Preferred:

Experience with intelligent Transportation Systems (ITS) or vehicular data 
Familiarity with either telematics, wireless networking, or V2V V2I communications protocols (examples: 3G, 4G LTE, 5G, UDP, IEEE802.11, CAN, V2V, V2I, V2X …) 
Experience programming within Unix-based operating systems, such as Linux 
Programming in Python 

ALL of the following: 

Have a passion to create and try new ideas 
Effective communication skills, both verbal and written 
Demonstrated ability to be productive independently or in a small team environment 
Eager to quickly learn by searching, reading, by example and trial & error 
Comfortable working in a multicultural environment 
Accept some travel 
Accept long hours on occasion 

Preferred: 

Does not mind working on new and diverse things as opposed to developing perfection in one area

#Altair
",Full-Time,2+ years,Other Great Industries,"Torrance, CA",NA,Data Scientist,NA
248,Other,AppleOne,Degree - None,"
Senior Financial Analyst for major oil and gas company.Qualifications•Bachelor's in Accounting or Finance•Senior level experience•CPA is highly desired•Advanced MS Excel skills•Qualified candidate will have recent General Ledger (GL) experience•Looking for more Accounting experience than Financial AnalysisResponsibilities•Primary focus is variances and high level analysis for the General Ledger•Secondary focus is forecasting/budgeting•Prepare and record journal entries associated to asset, liabilities, revenue, and expense journal entries•Complete balance sheet account reconciliations.General•Direct hire•$75-85K•Comprehensive benefits•Position located in zip 77064 (Northwest Houston) We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability.

, ,
",Full-Time,NA,Other Great Industries,"Houston, TX 77064","$85,000.00 /Year",Senior Financial Analyst - O&G - Up to $85k,NA
249,Other,Parker & Lynch,Degree - None,"
 Financial Analyst Job in New York, NY Are you a Financial Analyst with 5-7 years of experience in an inventory based company? Our client, a large distribution company is looking to add a strong inventory financial analyst to their growing team. The client offers you the ability to join a privately held company, whose employees have a lot of loyalty and a sense of home.  Job Responsibilities Include: 
 Track ROIs to determine financial status, analyzing actual results compared to forecasts. 
Work with sales team to prepare cost estimates
Review costs to prepare proper pricing
Price product lines to meet profit margins
Develop and maintain pricing models
Special projects as assigned by management
  Desired Skills and Experience:  
 Bachelors or Masters Degree in Finance 
5-7 years of experience in a financial analyst role
Inventory experience
Strong data mining
Some experience with ROIs
Someone who isn’t just a numbers cruncher. Candidate needs to be innovative and able to add the analysis piece to the numbers
  If this Financial Analyst Job sounds like one that interests you, please apply online and send your resume to [Click Here to Email Your Resumé].  
",Full-Time,5-7 years,Other Great Industries,"New York, NY","$80,000.00 - $85,000.00 /Year","Financial Analyst Job in New York, NY",NA
250,Finance,Aston Carter,NA,"
Large insurance provider looking to hire a Financial Analyst in Philadelphia, PA. This opportunity is moving very quickly due to demand. Please see below for a list of qualifications: 
2+ years of financial analysis experience
Actuarial Analysis experience
Insurance company experience
About Aston Carter: Aston Carter is a distinguished global provider of recruitment and staffing services to companies requiring highly specialized business professionals. As a Best of Staffing® Client and Talent leader, Aston Carter has an unrivaled commitment to delivering first class service to clients and business professionals across a variety of disciplines, including Accounting and Finance as well as Governance, Risk and Compliance. With more than 60 offices across Europe, Asia Pacific and North America, Aston Carter provides local, regional and global expertise to drive value and meet our customers' unique needs. Aston Carter is a division of Aerotek. Aerotek is an operating company of Allegis Group, a global talent solutions provider.
",Full-Time,2+ years,Insurance,"Philadelphia, PA","$25,000.00 - $27,000.00 /Year",Financial Analyst,NA
251,Science,LMI,Degree - 4 Year Degree,"
LMI currently has an opening for a Data Scientist supporting an Intelligence Community (IC) customer in the Reston / Herndon area.  The chosen candidate will work on a team of engineers and scientist developing highly complex programmatic and quantitative methods to find patterns and relationships in large data sets, utilizing complex mathematical, statistical or other data-driven problem solving analysis to identify significant intelligence issues or trends in business operations to senior internal and external customers.  Selected candidate will work under minimal technical guidance and be responsible for developing, testing, implementing, and maintaining complex enterprise-level software applications and/or specialized utility programs. 

Responsibilities

Specific responsibilities include: Compile data to address the most complex intelligence issues or problems for internal/external customers. Provide accurate, timely, highly complex and sophisticated data analysis to support key IC customer, US national security, and foreign policy objectives; to advance IC customer business operations; and to shape Intelligence Community analysis and priorities. Conceive, prepare, and communicate a wide range of strategic, highly complex graphics, computational models/tools, or written/oral assessments to internal and external peers and customers (e.g., policymakers, IC components).

Qualifications

Requirements:TS/SCI with polygraph neededMinimum degree requested: Bachelor’s degree in a quantitative or technical field of study (e.g., statistics, mathematics, computer science, physical science, quantitative social science) and relevant internship or coursework experience. A MS or PhD in relevant degree program is desired.  Desired background or special skills:Demonstrated on-the-job experience with analytic methods and methodological tools in one or more of the following areas: applied mathematics (e.g., probability and statistics, formal modeling, computational social sciences), computer programming (e.g., programming languages, math/statistics packages, computer science, machine learning, scientific computing), or visualization (e.g., GIS/geospatial analysis, telemetry analysis). Experience with translating complex, technical findings into an easily understood narrative (i.e., tell a story with the data) in graphical, verbal, or written form. Experience with leveraging multiple data management tools to organize relevant information and make decisions. Experience in research design.Experience with multitasking and changing focus quickly as demands change.
",Full-Time,NA,"Government - Civil Service, Consulting, Not for Profit - Charitable","Herndon, VA 20170",NA,Data Scientist with an active TS/SCI with polygraph clearance,NA
252,Science,Altair,Degree - Graduate Degree,"
Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers. As a wholly owned subsidiary of Altair Engineering, Inc. (www.altair.com), this cross-functional organization is best known for its leadership in combining human and machine creativity to fuel innovation, automate processes, and develop new methods. Altair ProductDesign firmly advocates a user-centered, team-based design approach, and utilizes proprietary simulation and optimization technologies to help clients bring innovative, profitable products to market faster.
Responsibilities: 

Research and apply the latest quantitative techniques toward the solution of important business problems 
Review academic / industry literature, develop and test models, and gain insights from research findings 
Translate ideas and theory into solutions the business can use to grow 
Identify new and novel data sources and explore their potential use in developing actionable business insights 
Explore emerging technologies and analytic solutions for use in quantitative model development 
Help maintain and enhance existing models

Skills Required:

Research mindset -- ability to structure a project from idea to experimentation to prototype to implementation 
Ability and desire to quickly adapt to changing business objectives; ability and desire to quickly learn and apply new quantitative techniques and analytics technologies 
Good oral and written communication skills

Skills Preferred:

Advanced econometrics / statistics (Bayesian methods) / time series analysis / forecasting / causal inference 
Machine learning / deep learning, recommender systems, natural language processing, network analysis 
Optimization techniques, e.g. linear / nonlinear programming, dynamic / stochastic programming, optimal control, etc. 
Quantitative finance, Monte Carlo simulation, risk quantification, portfolio optimization, economic scenario generation, etc. 
Theoretical / empirical techniques commonly used in industrial organization, e.g. game theory, mechanism design, etc. 
Demonstrated skills in manipulation and data mining / pattern recognition of large structured and unstructured data sets

Experience Required:

3+ years of experience involving complex quantitative modeling and analysis in a business or academic setting, as indicated by relevant work experience and / or academic research and publications 
2+ years of experience in at least two of the following languages: R, Python, MATLAB, Java, C/C++/C#, Scala, Julia, SAS

Experience Preferred:

Experience with big data technologies such as Spark, Hadoop, Map/Reduce, Hive, etc. 
Experience with parallel / grid / GPU computing

Education Required:

Master's degree in a quantitative field such as Statistics, Economics, Mathematics, Physics, Operations Research, Computer Science, Cognitive Neuroscience, Quantitative Social Science, Quantitative Finance, etc.

Education Preferred:

Ph.D. in a quantitative field such as Statistics, Economics, Mathematics, Physics, Operations Research, Computer Science, Cognitive Neuroscience, Quantitative Social Science, Quantitative Finance, etc.


#Altair
",Full-Time,3+ years,Other Great Industries,"Dearborn, MI",NA,Data Scientists Modeling,NA
253,Science,WS Packaging,Degree - 4 Year Degree,"
Requisition Number 18-0139Post Date 3/20/2018Title Data ScientistCity Green BayState WIShift 1st ShiftDescription 
POSITION OBJECTIVE:
WS Packaging is looking for a Data Scientist/BI Report Developer eager to use advanced analytical and data transformation techniques as a means to develop practical tools and analyses that can help solve complex business problems. This is a mid to senior
level opportunity. Our ideal candidate will make immediate contributions within our organization and take on new responsibilities.

ROLE AND RESPONSIBILITIES: 

Learn new technologies and skills while interacting with a wide variety of WSPG personnel, from developers and business analysts to managers, users and C-level personnel.

Provide analytic modeling and statistical software to build explanatory, predictive, and prescriptive models that can be used to provide insights and enhance data-driven decision-making.

Dataset parsing, merging, analysis, and synthesis. 
Use reporting tools to develop analytic reports and dashboards. 
Communicate results to management and executives. 

Duties may be change or additional duties assigned.  To perform this job successfully, an individual must be able to perform each essential duty satisfactorily.  The requirements listed above are representative of the knowledge, skill, and/or ability
required.  Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Requirements
QUALIFICATIONS AND EDUCATION REQUIREMENTS:

Bachelor's degree with quantitative focus in Data Science, Statistics, Computer Science or related field.

3+ years experience developing and implementing enterprise-scale reports and dashboards, including:

Working with users in a requirements analysis role 
Extensive experience with data warehouse implementations 
Knowledge of logical and physical data modeling concepts (relational and dimensional)




REQUIRED SKILLS:

Knowledge of statistics and experience using statistical packages for analyzing large datasets such as RStudio, MATLAB/OCTAVE, Excel.

Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.

Strong technical communication skills; both written and verbal. 
Ability to understand and articulate the “big picture” and simplify complex ideas.

Proficiency with Cognos BI (preferably v10.x or higher). 
Technical expertise regarding data mining and segmentation techniques. 
Strong knowledge of and experience with SQL based databases. 
Adept at queries, report writing, visualization and presenting findings. 
Excellent interpersonal ( verbal and written) communication skills are required to support working in project environments that includes internal, external and customer teams.

Ability to manage multiple priorities, and assess and adjust quickly to changing priorities.

Strong problem solving and structuring skills. 
Ability to identify and learn applicable new techniques independently as needed.


PREFERRED SKILLS:

Master’s degree in Data Science, Statistics or related field 
Experience with programming languages like R, Python and MATLAB. 
Understanding of data integration issues (validation and cleaning), familiarity with complex data and structures



PHYSICAL DEMANDS:
Works in an office environment.  May, on a continuous basis, sit at desk for a long period of time; intermittently answer telephone and write or use a keyboard to communicate through written means. Some walking and lifting up to 20 lbs. may be required.  The
noise level in the office work environment is usually low to moderate.  May spend some time in a manufacturing environment and be required to wear hearing, foot, and/or other personal protective equipment while performing duties in a manufacturing setting. 
Must be flexible to work varying schedules and hours as needed. 
The physical demands described above are representative of those that must be met by an employee to successfully perform the essential functions of this job.  Reasonable accommodations may be made to enable individuals with disabilities to perform the
essential functions.
WS Packaging Group Inc. is an Equal Opportunity, Affirmative Action employer. Minorities, females, protected veterans and individuals with disabilities are encouraged to apply. EOE Minorities/Females/Disability/Veterans; VEVRAA Federal Contractor 

Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities.
Please view Equal Employment Opportunity Posters provided by OFCCP 
here.
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access
to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure
is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor's legal duty to furnish information. 41
CFR 60-1.35(c)

",Full-Time,3+ years,"Manufacturing, Packaging","Green Bay, WI",NA,Data Scientist,NA
254,"Finance, Accounting",NA,Degree - 4 Year Degree,"
Job Description
Division of an Established, Private, $4B, Fortune 500 Company is seeking a Financial Analyst to join their Team, at a Division Operation, located in the Greensboro, NC area.
The Financial Analyst will provide support in the following areas:

Monthly Close
Reporting
Budgeting
Forecasting
Inventory Management
Data Analytics
Financial Modeling
Special Projects





BS Degree in Finance, Accounting, Business, Economics
1-3 years of related Financial Analyst Experience from the Consumer Goods or Consumer Services industry
Experience with an ERP System (SAP, ORACLE, JD Edwards, etc. etc)
In-Depth Microsoft Excel Skills
Superior Analytical and reasoning skills
Ability to define problems, collect data, establish facts, and draw valid conclusions


Stable Organization - Great Upward Mobility Potential - Great Benefits
Email your resume in complete confidentiality!
",Full-Time,Experience - At least 1 year(s),Other Great Industries,"Greensboro, NC","$50,000.00 - $65,000.00 /Year",Financial Analyst -,NA
255,"Executive, Accounting, Finance",Robert Half Management Resources,NA,"
Ref ID: 04410-9501199823Classification: Financial Business AnalystCompensation: $45.00 to $50.00 per hourOur client seeks a Senior Financial Analyst for a four-month project opportunity. The Senior Financial Analyst consultant will report to the Finance Manager, and be the primary point of contact for all financial issues, including planning, forecasting and annual budgeting. Responsibilities  Budgeting and forecasting  Perform variance analysis  Drive improved management reporting - work with Operations and Accounting to more discreetly and accurately track financial results  Drive existing management reporting  analyze financial results, distill and synthesize issues, communicate key messages to senior management  Identify and execute financial analysis to optimize business performance  Preparing monthly and quarterly management reporting - analyzing financial results, distilling/synthesizing key trends, assessing current and future business risk, and communicating critical updates to senior leadership  Assist in other ad-hoc analysis and presentation requests

 Bachelor's degree in Finance, Business or related field  7+ years' experience in operations finance required  Strong proficiency in Microsoft Excel  MBA preferred  Ability to work cross functionally and influence appropriately  Strong problem solving and analytical skills  Excellent communication skills (written and verbal)  Able to think strategically and operate effectively with managementOur industry-leading alliances and broad client network provide you greater access to a variety of unique interim and long-term project opportunities that can keep you continuously engaged. We also provide competitive benefits and compensation packages, as well as online training and continuing professional education (CPE). Our parent company, Robert Half, has appeared on Fortune® magazine's list of ""World's Most Admired Companies"" since 1998. At Robert Half Management Resources, your experience matters - and we put it to good use. To apply for this position or for more information on other engagements, visit us online at roberthalfmr.com or call your branch office at 1.888.400.7474.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Management Resources. An Equal Opportunity Employer M/F/Disability/Veterans By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,7+ years,"Accounting - Finance, Banking - Financial Services, Consulting","Seattle, WA 98101",$45.00 - $50.00 /Hour,Senior Financial Analyst,NA
256,"Information Technology, Engineering, Professional Services",CyberCoders,Degree - 4 Year Degree,"
This position is open as of 4/24/2018..NET Developer (C# / ASP.NET MVC / APIs)Located in beautiful Gaithersburg, MD, we specialize in Data Visualization and User Interface Design, bringing great ideas to life in print, web, mobile, or other products. Due to growth, we are looking to add a Full-Stack .NET Developer. This is contract opportunity (3-6 month) months, which can turn into a full-time position with good performance. Our intention is to bring you on full-time after a successful contracting period.If you are a strong, passionate, curious, and upbeat Developer, who brings more than just coding skills to an everyday job, then let's talk!Top Reasons to Work with Us1. Work on the cutting edge of a lot of technologies2. Focus on innovation and best practices3. Fun work environment with a great cultureWhat You Need for this PositionMUST be localBSCS or equivalent degree or exp.At Least 4 Years of experience and knowledge of:-C#-Web API-ASP.NET MVC-MSSQL-SSIS-Back-End DevelopmentPluses:-Angular, React or similar-D3JS (Big Plus)What's In It for You3-6 Month Contract to Hire Arrangement up to $55 an hourIf you are converted to full-time status, you will be rewarded with:•Competitive salary based on experience •Generous benefits Package (medical, dental, vision)•Paid Time Off•401k•Bonus•Excellent opportunity for personal growthSo, if this sounds like yourself, we'd love to hear from you!Required SkillsC#, Web API, MVC, ASP.NET, MSSQL, Ssis, Back-End DevelopmentIf you are a good fit for the .NET Developer (C# / ASP.NET MVC / APIs / 6 month C2H) position, and have a background that includes:C#, Web API, MVC, ASP.NET, MSSQL, Ssis, Back-End Development and you are interested in working the following job types:Information Technology, Engineering, Professional ServicesWithin the following industries:Computer SoftwareOur privacy policy: Your resume and information will be kept completely confidential.Looking forward to receiving your resume through our website and going over the job in more detail with you! CyberCoders, Inc is proud to be an Equal Opportunity Employer  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.

C#, Web API, MVC, ASP.NET, MSSQL, Ssis, Back-End Development
",Contractor,Experience - At least 3 year(s),Computer Software,"Gaithersburg, MD 20877",$40.00 - $50.00 /Hour,Engineer,NA
257,Accounting,The Rowland Group,NA,"
Bilingual Korean/English Operations Analyst Location: Houston, TX Salary Range: $42,000 - $52,000 The Rowland Group is in search of an Operations Analyst for a full time opportunity with an international E&P company located in the Energy Corridor. The organization is rapidly expanding their business and is seeking excellent talent! Responsibilities:  Manage assigned customer accounts Responsible for receiving, processing and scheduling customer orders, communicating with customers, storage/loading terminals, and transportation providers  Requirements:  1-2 years or more experience, working within a logistics environment Bilingual in Korean/English, required Excellent customer service and communication skills Experience working with SAP, strongly preferred    The Rowland Group is an Equal Opportunity Employer. M/F/Disability/Vet IND123

SAP
",Full-Time,Experience - At least 1 year(s),Oil Refining - Petroleum - Drilling,"Houston, TX","$42,000.00 - $52,000.00 /Year",Bilingual Korean/English Operations Analyst - 20643,NA
258,Accounting,Atrium Staffing,Degree - 4 Year Degree,"
Our client, a leading healthcare medical device provider in New Jersey is searching for a polished Financial Analyst.   Salary/Hourly Rate: $60K - $70K/year   Position Overview: This Financial Analyst has an important role that benefits the entire organization by supporting multiple lines of business through the shared services team.    Responsibilities of the Financial Analyst:
Perform general ledger account analysis over multiple balance sheet accounts
Support cash, fixed assets, intangible assets, property tax, and prepaid expenses
Prepare month end journal entries within Oracle system
Prepare information for use in filing state and federal tax returns
Report into Senior Accounting Manager
Qualifications for the Financial Analyst: 
1+ years' experience in accounting
High proficiency in Microsoft Excel
Hyperion Financial Management for reporting is a plus
  Education Requirements: Bachelor's Degree in Accounting/Finance 
",Full-Time,1+ years,"Healthcare - Health Services, Medical Equipment","Upper Saddle River, NJ 07458","$60,000.00 - $70,000.00 /Year",Financial Analyst,NA
259,Finance,"Tweezerman International, LLC",Degree - 4 Year Degree,"
Tweezerman International does more than provide quality beauty products. It is a place to work where individuals can explore and own their potential.  The company provides a team environment with a common goal: to thrive for excellence. We believe that all individuals can and want to contribute to their fullest potential. We have a compelling desire to question the status quo and to win in the market. We are honest and straightforward with each other. We value differences with integrity and respect.
Who are we looking for?Tweezerman has a new and exciting opportunity as a Junior Financial Analyst seeking an exceedingly detail-oriented individual to join our growing Finance Team. Reporting to the Associate Director of Business Planning & Financial Analysis, you will prepare daily sales report, month end closing reports, and monthly analysis reports. Additionally, you will provide ad hoc analysis to the finance department & work with your manager to develop insightful analysis on critical business projects, serving as a part of all financial data intelligence.  
 
Who are we?
More than 35 years ago, Tweezerman began its mission to bring high quality, innovative, and best in class tools to the beauty industry. Tweezerman’s position as the expert in beauty tools has empowered the brand, setting the highest standards in reliability, precision, and service in their category. Tweezerman’s passionate and loyal fan base motivates the brand to keep developing tools that help women and men look and feel their very best. With consumer loyalty and brand integrity at their core, Tweezerman’s continued mission is to strive for exceptional quality, innovation and education with every beauty tool sold.
 
The Perks!
At Tweezerman, we provide career growth, competitive compensation, and a comprehensive benefits package that includes:
Medical Insurance (Employee-only coverage is fully paid)
Vision & Dental Insurance
Short-Term & Long-Term Disability Insurance
401(k) Savings Plan & Profit Sharing Plan
Paid Time Off (PTO) & Holiday Pay
Summer Friday’s

·         Bachelor’s Degree in Finance preferred
·         1-2 years of business experience in related field, preferably for consumer products
·         Highly proficient in Microsoft Excel including Pivot Tables, V-Lookups, SUMIFS & other advanced functions is required
·         Strong knowledge of Annual Quarterly, Mid-Term, and Budget forecasting
·         Excellent financial, analytical, and problem-solving skills
",Full-Time,Experience - 1 to 2 years,Consumer Products,"Port Washington, NY",NA,Financial Analyst,Travel - None
260,Other,Parker & Lynch,Degree - None,"
Treasury Associate (Private Equity) A national private equity firm headquartered in Chicago is seeking a Treasury Associate. The role is within the investment operations team will help focus on cash flow management and liquidity analysis regarding potential investments. With a multi billion-dollar portfolio will get exposure to several areas of the asset management business, including real estate, credit, and fund strategy. Ideally this candidate will have at least three years of treasury experience, with an interest in the private equity space. This role will also be encouraged to get cross-functional analysis, in hopes of growing within the company to leadership position. This company is employee focused, putting on frequent company parties, offering unlimited PTO, and flexible work hours. The Treasury Associate responsibilities include:• Cash forecasting and liquidity management• Investment strategy• Temporary investment analysis• Credit facility support• Cash flow reporting and monitoring • Annual financial statement review The ideal candidate for this job: • 3+ years of accounting/finance experience• Accounting/Finance degree• Highly analytical with a strong business sense• Excellent communication skills and highly driven• Strong desire to learn and take on multiple projects at once If you are interested in applying for this Treasury Associate job opportunity, please email your resume as a Microsoft Word document to [Click Here to Email Your Resumé]. Equal Opportunity Employer Minorities/Women/Veterans/Disabled 
",Full-Time,3+ years,Other Great Industries,"Chicago, IL","$85,000.00 - $95,000.00 /Year",Treasury Associate (Private Equity),NA
261,Other,Parker & Lynch,Degree - None,"
Our client, located in New Providence, NJ, is in need of a dynamic Senior Financial Analyst. This person will be responsible for the financial accounting, producing & managing sales, and rebate reporting tools to help assist the sales team. This position includes a competitive salary and Fortune 500 benefits. Senior Financial Analyst Responsibilities: P&L and Balance Sheet reconciliations Investigating and reconciling variances.Posting Journal Entries during month end close.Summarizing analysis from reports Provide support to sales team in resolving rebate inquiresResponsible for all accrual expenses Qualifications: Bachelors degree in Finance or AccountingThree+ years as a Financial Analyst in a top tier companyAdvanced Excel skills  Understanding of Trend Analysis/Variance AnalysisForecast modeling The perks: Big company exposure, with promotion expected in 1-2 years.Great reputation and very stable environmentRemote options/flexibility available  Please click to apply! 
",Full-Time,1-2 years,Other Great Industries,"New Providence, NJ 07974","$85,000.00 - $100,000.00 /Year","Senior Financial Analyst New Providence, NJ",NA
262,Finance,NA,Degree - 4 Year Degree,"
FINANCIAL ANALYST, FP&A role in the Rosemont area! The Financial Analyst - FP&A will play a key role in performing the planning, analysis and reporting functions, including periodic reporting of financial results, forecasts, the annual planning process, variance analysis, data consolidation, competitive analysis and ad hoc projects. The financial analyst will be a liaison to department heads, advising them on financial issues relating to their departments. Duties and Responsibilities:  Supports company's strategic initiatives through financial reporting, planning, and analysis.??? Optimizes existing tools, processes, and partnerships to help company achieve its financial targets.??? Develops and streamlines BPC, BI and other reports and scorecards.??? Analyzes monthly variances between actual results and the current estimate for the current plan year and prior year.??? Assists in the preparation of financial presentations and support materials related to monthly executive financial reviews, quarterly results, board documents and forecast results.??? Establishes and maintains databases of information used in the analysis of future plans and forecasts.??? Coordinates data input into BPC to support the consolidation of the annual operating plans. Works with management to validate accuracy and reasonableness of data.??? Tracks and monitors competitor performance.??? Performs other ad hoc financial analysis as needed.  Skills and Abilities:  Strong analytical and problem-solving abilities.??? Strong computer proficiency, including Excel (including VBA/macro writing), PowerPoint and Access. Solid working knowledge using financial systems, including SAP, EPM/BPC, and BI.??? Excellent oral, written communication and interpersonal skills with the ability to interact comfortably with all levels of management. ??? Highly organized, with the ability to multitask, prioritize and focus on the most critical tasks in a fast-paced environment.??? Demonstrates the highest level of confidentiality.  Qualifications:  Bachelor's degree in Finance, Accounting or relevant field required 3 - 5 years progressively responsible experience in financial forecasting, reporting, and analysis, or an equivalent combination of education and experience.   Email resumes to marybarnett@ifgpr,com
",Full-Time,Experience - At least 3 year(s),Manufacturing,"Chicago, IL 60631","$70,000.00 /Year",Financial Analyst - FP&A,NA
263,Information Technology,Kforce Technology,NA,"
RESPONSIBILITIES:Kforce has a client seeking an Operations Analyst in Hollywood, Florida (FL).Responsibilities:
 Monitors and interprets system events and activity
 Diagnose and remediate incidents
 Escalate incidents to responsible parties that include senior technical specialist, development, and vendors
 Communicate system issue and incidents to impacted parties
 Operate and exercise procedures according to established operational policies and procedures
 Prepare and report on trend analysis, capacity planning and overall system health
 Provide Level III resolution to more complex issues that requires more detailed systems and application knowledge
 Opens up problem reporting tickets and accurately uses all problem tracking software systems
 Enterprise Applications and System Administration
 Adheres to other defined SOPs as required
 Must be available to work different shifts that will include nights, weekends, and on-call rotation as needed

Operations Center and Service Desk Responsibilities:
 Central IT communications
 Manage
 Monitor
 Diagnose
 Report
 Escalate
 Document
 Gather statistics
 Performance analysis



REQUIREMENTS:
 IT Operations Analyst III requires a Bachelor's degree in Information Systems or equivalent training and experience
 Having a MCSE, CCNP, or equivalent preferred
 Must have 3 - 5 years relevant application and / or IT operations experience
 Proven experience in server / network hardware, software, and architecture
 Proven experience with Gaming systems, POS, Hotel PMS and ERP Systems

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",Full-Time,3 - 5 years,Hotel - Resort,"Fort Lauderdale, FL 33314",NA,Operations Analyst,NA
264,"Finance, Information Technology",Experis,Degree - Graduate Degree,"
Bachelor's Degree  At least 5 years experience in Production and Revenue accounting.  Analytical, logical, verbal and written communication skills based on experience and education which is aligned to specific job requirements related to Production Revenue Accounting.  Business acumen that considers the bigger picture in actions taken.  Lead discussions and advocate IBMs position with client governance representatives.  Change management implementation and leadership.  Cross-functional team leadership.  Flexibility and ability to deal with multiple priorities and meet deadlines.  Ability to communicate clearly at all levels.  Ability to manage multiple projects, delegate tasks, track and communicate risk and results effectively.  SAP/PRA, PowerPoint, Excel, and Word products.  Minimum of 2 years of Production Revenue Accounting.   

Preferred Skills  Bachelors Degree in Accounting and/or Finance  At least 2 years experience in People Management  At least 5 years experience in Production and Revenue Accounting  At least 2 years experience in SAP
",Contractor,Experience - 3 to 9 years,"Oil Refining - Petroleum - Drilling, Computer Software","Tulsa, OK",NA,Lead/ Sr. Revenue Analyst (SAP/PRA),Travel - None
