,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
223,Information Technology,"KMM Technologies, Inc.",NA,"
**CONTRACT TO HIRE POSITION**

SAS is seeking a full-time SAS Junior Data Scientist/Statistical Analyst consultant to work with our client, an Utilities client in Columbus, OH.

DESCRIPTION and RESPONSIBILITIES
SAS is seeking a full-time SAS Junior Data Scientist/Statistical Analyst consultant to work with our client, an Utilities client in Columbus, OH.
The consultant will perform data mining and statistical analysis to analyze and interpret customer behaviors, energy utilization and trends. Apply statistics and business analytics skills to conduct studies and develop advanced analytical tools to aid in solving high-value business problems. Communicate effectively with stakeholders to identify value opportunities with company data. Develop predictive and prescriptive systems to optimize operations and support strategic initiatives, using cutting edge information technology and data science
methods. Design and deliver clear messages using the best visualization methods to support management decision making.
The consultant will use BASE SAS, SAS/STAT and Enterprise Guide to develop the analytical processes. The consultant must have excellent communication skills and must be able to communicate about the techniques developed and results of analysis both to team members and other analysts in the organization.

QUALIFICATIONS – ESSENTIAL
• A minimum Bachelor's degree in Statistics, Applied Mathematics, Operations Research, Computer Science, Data Science, Economics or a related quantitative discipline.
• Minimum of 1-3 years’ prior experience in predictive modeling, statistical analytics, and data mining preferred.
• 1-3 years of Utilities Experience is preferred.
• Experience deriving SAS analytics and content with SAS 9.4 including:
o Apply and demonstrate expertise with efficient DATA step, SQL programming and SAS Macro programming.
• Experience developing reports and content with SAS 9.4 Enterprise products including:
o Utilizing Enterprise Guide and its functionality to create project flows which could include
aspects of data access, manipulation, summarization, and report generation to a variety of output formats and channels, etc.
o SAS\STAT
• Be proficient in Base SAS programming (DATA step), SQL programming (i.e., use of SQL pass-through or PROC SQL), as well as the SAS Macro language for use in making code more efficient
• Experience in statistical modeling techniques such as linear regression, logistic regression, cluster analysis, forecasting with programming experience with SAS.
• Prepare data mining data sets for modeling.
• Develop SAS programs to access data from various sources (e.g., reading in data sources and producing datasets suitable for SAS analytics); this will most often include data preparation, analysis and predictive model development.
• Ability to write SAS/SQL statements to store, retrieve, manipulate, integrate, validate, and summarize data.
• Good written and spoken communications skills in English and thought-leadership skills.

MAJOR RESPONSIBILTIES/ACTIVITIES:
• Develop moderately complex analytical tools to solve high-value business problems - working on moderately complex projects
• Proficiently utilize analytical tools and data management skills to provide actionable business intelligence
• Acquire business knowledge across the organization and utilize knowledge to devise meaningful analyses
• Identify and acquire data pertinent to solving a business problem

• Develop components of predictive and prescriptive systems to optimize operations and support strategic initiatives
• Apply data visualization tools to large data sets to enhance data understanding
• Perform research to keep abreast of industry practices.
• Consult with business unit partners to identify, prioritize, and develop actionable, insight providing analyses across a variety of core business areas
• Utilize inquiry skills to obtain a clear understanding of business processes and needs.
• Work with stakeholders to determine value that additional information derived from proper analyses could provide
• Collaborate with Information Technology partners to develop data acquisition and data management practices.
• Provide meaningful, concise reporting of analytic results.
• Develop concise meaningful written reports and provide oral presentation of information.
• Develop reporting dashboards that meet business needs for status, trends, and variances
• Collaborate with IT and business units to operationalize meaningful reports and dashboards.
",Contract to Hire,Experience - 3 to 9 years,Computer Software,"Columbus, OH",NA,SAS Junior Data Scientist,NA
224,"Research, Science, Pharmaceutical, Strategy - Planning",Cambrex,Degree - 4 Year Degree,"
Summary
Cambrex (www.Cambrex.com) is seeking a highly motivated, energetic, results-oriented individual to join our GMP Analytical Laboratory team of dedicated professionals focused on customer service and quality.
We are currently accepting resumes for the position of Research Scientist in Analytical R&D/Methods Development and Validation.
Responsibilities

Must be fully capable of developing analytical methods based on experience, literature search, etc.
Design, develop, conduct and/or review experiments including method development and method
transfer; perform methods validations utilizing typical instrumentation including but not limited to LC,
MS, GC, etc.
Interpret data from routine and non-routine analyses in order to develop workable test methods
and/or deduce and test mechanistic or systematic hypotheses;
Familiarity with other instrumental methods (IR, NMR, XRPD, TGA, KF, etc.) as well as non-
instrumental methods (wet chemical methods);
Perform data audits in order to ensure accuracy of data and analytical processes;
Act as scientific, regulatory, technical or quality expert and consultant by responding to targeted
questions from and providing support to customers;
Provide leadership including cross-training and technical development to the GMP Analytical laboratory colleagues;
Organize workflow and tasks to maximize laboratory efficiency (e.g., prioritize sample analysis, manage/assign tasks, preventative maintenance);
Maintain laboratory equipment and instrumentation (e.g., troubleshooting, conducting preventative maintenance, calibrating and repairing);
Participate in the laboratory quality system activities such as internal audits, writing standard operating procedures, and documentation review;
Prepare samples for analysis and record data from analyses or experiments in a computer, log book, or laboratory notebook;
Ensure compliance with company policies and SOPs as well as FDA and other applicable guidelines.The successful candidate will hold a PhD or MS in Chemistry (or closely related discipline) with 7-10 years relevant experience, or a BS degree with 12+ years relevant experience, having a broad background, strong comprehension, and demonstrated skills in the analytical methods validation/development areas. Aptitude in the area of Project Management is also a strong positive. A minimum of 7-10 years of relevant background in a cGMP-compliant pharmaceutical laboratory environment is required for consideration.In-depth work experience in an analytical contract laboratory environment is a strong positive. Experience in stability study performance/evaluation is helpful. Demonstrated project management skills is also a strong positive. Expertise in USP/compendial testing is vital. Excellent verbal and written communication/interpersonal skills, problem-solving skills, organizational skills, and the ability to work in a diverse team environment are essential. Proficiency with Microsoft software (Word / EXCEL / PowerPoint) is expected.The Cambrex offering parallels the drug discovery process and provides significant advantages at each step from lead discovery to lead optimization, chemical synthesis and scale-up of pharmaceutical intermediates as well as chemical process R&D.

Cambrex is an Equal Opportunity Employer.

Cambrex offers Custom organic synthesis, cGMP scale-up, Contract research, Molecular building blocks, Medicinal chemistry services and is a leader in fostering the commercial development of small molecule drug discovery and development in pharmaceutical, discovery platform, and biotechnology companies.
Other Experience/Skills:
Minimum Requirements

",Full-Time,12+ years,Pharmaceutical,"High Point, NC",NA,"Research Scientist, Analytical R&D (Early Phase Pharmaceutical Small Molecules)",NA
225,Engineering,SGT Inc,NA,"
We are seeking a postdoctoral researcher to work in a small, agile team at the NASA Research Park on SGT, Inc.’s multi-year QUASAR project (Quantifiable Assurance Cases for Trusted Autonomy), part of the US Defense Advanced Research Projects Agency (DARPA) Assured Autonomy research program.The successful candidate will spearhead the creation of Dynamic Assurance Cases (DACs), which aim to provide quantified assurance of trustworthiness in the design and operations of learning-enabled cyber-physical systems (LE-CPSs), for two autonomous system platforms.This role involves gathering a deep understanding of the target platforms, upon which the research developed within QUASAR will be applied and experimentally demonstrated. In particular, you will acquire and assimilate domain knowledge pertaining to the target platforms and their autonomy functionality. An additional requirement is understanding and applying the techniques and principles of safety and reliability engineering. As such, a major focus is the application of core engineering techniques towards safety and correctness assurance of the target platforms.In particular, the researcher will apply QUASAR developed approaches and methodologies, e.g., for safety analysis, integrate verification and validation artifacts supporting safety and correctness, and ultimately develop dynamic assurance cases for the target platforms. This will require contributing to the practical enhancement and application of research in an engineering setting, as well as the related methodologies, processes, and tools. This is an opportunity to be involved at the leading edge of safety engineering and assurance technology, as applied to autonomous systems.Required Skills 
Working knowledge of dependability/safety analysis and assurance techniques and principles as applied to both systems and software.
Familiarity with safety/assurance cases, safety argumentation, and argument-based assurance.
Prior experience, or ability to rapidly acquire familiarity, with machine learning techniques applied in the context of safety/mission-critical systems.
Familiarity with design assurance, correctness assurance, and techniques and principles for the same.
Familiarity with ontologies and ontology development.
Excellent spoken and written English language communication skills
Experience presenting research results to a research scientist audience
Ability to contribute to research papers appropriate to relevant journals and conferences
 Other Desired Skills 
Prior hands-on experience in safety analysis and assurance of engineered systems.
Experience with formal logical techniques in computer science

",Full-Time,NA,Other Great Industries,"Mountain View, CA 94043",NA,Postdoctoral Researcher - Dependability and Safety,NA
226,"Other, Research, Science",Universities Space Research Association,Degree - Doctorate,"
The Pipeline Scientist is responsible for processing and assessing the quality of the data obtained by facility science instruments on board the Stratospheric Observatory for Infrared Astronomy (SOFIA). After processing the data files, the Pipeline Scientist examines the data products generated by the pipelines to ensure that they are suitable for distribution to General Observers. The Pipeline Scientist documents the quality assurance assessment, derives calibration factors, applies the factors to the reduced data, ingests the calibrated data into the archive, and notifies observers that the data are available for downloading. The Pipeline Scientist will have up to 20% of their time available for scientific research, preferably on topics relevant to SOFIA and its scientific mission. Essential Duties/Responsibilities:
Inspect the product tree generated by automated pipelines, and run the data processing tools manually when necessary.
Identify data/instrumental artifacts and carry out corrective measure to mitigate them (e.g., identify and exclude low-quality data from subsequent pipeline processing)
Analyze products of the data processing from science observations to ensure the results are valid and not impacted by artifacts; document quality inspection results.
Compare observations of calibration sources to model calculations to derive calibration factors; document quality of calibration; apply to the associated science observations.
Verify the quality of calibration observations and the calibration products
Generate documentation for each observation with disposition status and other relevant notes.
Release files that are nominal / useable for the archive.
Perform independent research in a field aligned with SOFIA
Engage the scientific community in research work through research collaborations, visits, invited guests, workshops, conferences, etc.
Additional Responsibilities:
Ensure the protection of NASA and USRA intellectual property with respect to commercial and International Traffic in Arms Regulations (ITAR) and the Export Administration Regulations (EAR) concerns through disclosures, patent applications, and adherence to NASA's scientific and technical information dissemination guidelines.
Support efforts by USRA Management to ensure that USRA conducts its business operations in an effective, cost-competitive, and professional manner
Complete required trainings as scheduled
Required Qualifications:Must be qualified for a U.S. Government Public Trust clearance.Education:PhD in physics/astronomy, or a related fieldExperience: 
Minimum 4 years astronomical observational experience
Experience with Linux Operating System , IDL and python a plus
Licenses, Certifications:n/aKnowledge, Skills & Abilities: 
Working knowledge in the application of software systems in the execution of scientific research
Excellent written and verbal communication in English is required, fluency in written and spoken German a plus.
Teamwork and the ability to work effectively with co-workers, customers, and supervisor in a professional and courteous manner.
Ability to read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals.
Ability to write routine reports and correspondence, speak effectively before groups of customers or employees of organization.
Ability to calculate figures and amounts such as discounts, interest, commissions, proportions, percentages, area, circumference, and volume, ability to apply concepts of basic algebra and geometry.
Ability to define problems, collect data, establish facts, and draw valid conclusions.
Ability to interpret an extensive variety of technical instructions in and deal with several abstract and concrete variables.
Working Conditions:This job primarily operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, etc. Extensive online usage. While performing the duties of this job, the employee is frequently required to stand; walk; sit, use hands. Keyboarding for large time spans each day will be a significant part of this position.The job requires the ability to work onboard the SOFIA observatory, both on the ground and in flight. Some aspects of the job may require night-time work, away from the home base.While performing the duties of this job, the employee may occasionally be exposed to fumes or airborne particles. The employee also may be exposed to moving equipment, vehicles and mechanical parts. The noise level in the work office environment is typically mild. The environment on the aircraft during flight operations may become noisy and tiring. The employee must be capable of performing all duties in a technical / scientific setting including offices, laboratories, shops, and aircraft maintenance facilities as well as on the aircraft / observatory, both while on the ground and during flights. The employee may need to lift and / or move up to 50 pounds.  Travel:This position is based at NASA AMES Research Center Moffett Field, CA but some travel may be required to Armstrong Flight Research Center and international business travel for significant lengths of time.Applicants should apply to the posting at https://usracareers.silkroad.com/ and include a letter of interest, resume, or curriculum vita. Review of candidates will begin immediately. Additional information on USRA can be found at www.usra.edu. USRA is an Equal Opportunity Employer Minorities/Females/Protected Veterans/Disabled/Sexual Orientation/Gender Identity
",Full-Time,4 years,Other Great Industries,"Mountain View, CA 94035",NA,Pipeline Data Scientist (704-500),NA
227,Science,The Judge Group,Degree - 4 Year Degree,"
Our client is currently seeking a Data Scientist in Chicago, IL. This job will have the following responsibilities:   Design, implement and delivery of an insights data pipeline supporting analytic products across the organization. 
Design and integrate data from different sources.
Forms analytics platform components and/or processing components required to provide a business solution. 
Engage with business stakeholders to design and own end-to-end solutions to empower data driven decision making. 
Leverage data, technology and quantitative methods to form products that inject analytics and insights into daily workflow of teams. 
Defines application scope and objectives, including impact to interfaces. 
Ensures appropriate data testing is completed and meets test plan requirements. 
Coordinates integration actions to ensure successful implementation. 
Mentors Data Science Sol Consultants. 
Administer analytical projects and pilots for tool upgrades. 

 Qualifications & Requirements:  Requires BA/BS in Computer Science, Mathematics, or related disciplines
3-5 years experience in predictive analytics and experience with software such as Hadoop technologies
3-5 years Teradata experience and complex SQL, or equivalent; or any combination of education and experience which would provide an equivalent background. 
Experience with deployment techniques within an agile development methodology. 
Strong knowledge of BTEQ and multi database preferred.
  
",Full-Time,Experience - 3 to 5 years,Other Great Industries,"Chicago, IL",NA,Data Scientist,NA
228,"Professional Services, Research, Science","Economic Modeling, LLC (Emsi)",Degree - 4 Year Degree,"
Position OverviewAs a Data Scientist, at Emsi, you will apply your knowledge of advanced analytics, data mining and statistical techniques to design and develop enterprise analytic solution, which are focused on specific EMSI solutions. You will define best practices in the use of advanced analytics and therefore must possess the ability to understand and document processes and influence process improvement. Through this you will also explore emerging technologies to evaluate new analytic possibilities. In this role you will be expected to design and develop prototypes and proof-of-concept solutions in support of new product initiatives as well as support the development of standardized analytic offerings across multiple industries.Job Duties and Responsibilities
Use programming and statistical analysis skills to analyze massive structured and unstructured data
Utilize appropriate statistical data analysis, predictive modeling, and simulation tools to develop new indices and predictive tools, including factor analyses, cluster analyses, similarity analyses, partial linear regression, classification techniques and others.
Contribute to new product features and functionality, as well as provide support throughout EMSI
Develop new applications of existing statistical tools and techniques to apply to various existing and/or prospective date elements
Develop and deploy the core statistical and machine learning algorithms with the Data Scientists at EMSI
Develop benchmarking, back testing and quality assurance methodologies
Develop and update relevant procedures and standard work in the area of statistical analysis methods.
Essential Functions, Knowledge, Skills and Abilities
Master's or Ph.D. degree in statistics, economics, mathematics, with a strong emphasis on statistical modeling
At least two years of work experience performing statistical analysis preferably in a social science or policy-related field
Competency with the principles of distributed computing and/or distrusted databases
High proficiency using statistical packages such as R, Python, or SAS
Extensive experience working with large datasets; terabytes and larger
Experience leading teams while providing technical assistance to junior members
Ability to look at the numbers, trends and data to derive conclusions based on findings
Proven ability to work effectively to meet goals and deadlines with minimal supervision
Highly creative problem-solving skills and an ability to tailor efforts based on importance of the issue being addressed.

",Full-Time,NA,"Computer Software, Consulting","Moscow, ID",NA,Data Scientist,NA
229,Professional Services,"UES, Inc.",Degree - Doctorate,"
UES, Inc. has an opportunity available for a Research Scientist focused in Aerospace Power and Thermal Subsystems to join our Aerospace Power & Propulsion division, working at Wright Patterson Air Force Base in Dayton, OH. The primary functions for this role will include modeling, simulation and analysis of design and performance of multi-disciplinary aircraft power and thermal systems. This research will focus on management of tactical aircraft power components and systems, to study performance enhancements by way of application of SOA technologies in numerical simulations with commercial software. Beginning responsibilities will include efforts in any of these areas: model development for power or thermal systems to facilitate analysis and design of future aircraft systems; system of system studies to assess and improve integrated system performance; and model based system engineering of aircraft subsystems.




• PhD/MS/BS in Electrical, Mechanical, or Aerospace Engineering is required. • Broad knowledge of electrical, mechanical and thermal systems along with expertise in modeling power systems or thermal management systems is required. • Knowledge of numerical computation methods, optimization methods, simulation methods and proficiency with MATLAB/Simulink and C/C++ is desirable.• This position is working within a government facility and requires U.S. Citizenship



Additional Information
UES, Inc. is an innovative science and technology company providing customers with superior research and development expertise since its inception in 1973. Our long term success is a direct result of a strong commitment to the success of our employees. Taking time to complete the application is your first step towards joining UES in the pursuit of technological advancement. We look forward to reviewing your application. UES is firmly committed to Equal Employment Opportunity (EEO) and prohibits employment discrimination for employees and applicants based on his or her age, race, color, pregnancy, gender, gender identity, sexual orientation, national origin, religion, marital status, citizenship, or because he or she is an individual with a disability, protected veteran or other status protected by federal, state and local laws.
",Full-Time/Part-Time,NA,Defense - Aerospace,"WpafbDayton, OH",NA,Research Scientist - Aerospace Modeling & Simulation,NA
230,"Engineering, Research, Information Technology",The Judge Group,Degree - Graduate Degree,"
Judge Group is currently looking the following skill set for a client in Irvine, CA.Software Engineer / Lead ResearcherSalary based on skill and experienceAnnual BonusOpportunity to earn equityPosition Primary ResponsibilitiesWe are looking for a skilled software engineer to design and build a new SaaS platform with us. It’s a great opportunity to be valued and grow fast creating a new company from humble beginnings with us. You will design and incubate new software models and algorithms leveraging graph and rules-based theories in the outset. You will play an active role and mentor, coach, on-board and lead a team of software engineers to create advanced product solutions as a team. Design, develop, test, release, and maintain software alongside the team. Communicate and evolve designs and solutions to current and new team members in an effective way. Trace contributions of the team and yourself to meaningful outcomes and values that help grow the business.  Basic Skills and Qualifications- Background in applied mathematics and/or computer science, in particular graphs, machine learning, rules-based systems and statistics software and algorithms.- Experience in Scalable/Cloud software architecture and solutions- Software development experience in C#, .NET framework, Python, Object-Oriented Designs and coding best practices- 5-7 years working experience in software development- 2+ years of management or team leadership experience  - Azure services and cloud development designs frameworks and architecture- Knowledge of data structures and algorithms  - Ability to speak and write in English fluently. Exceptional verbal and written communication skills especially using remote collaborative tools such as Confluence, Sharepoint, etc- Ability and interested in interfacing directly with internal and external stakeholders- MSc Degree in Computer Science or similar technical degreePreferred Qualifications- PhD in computer science, applied mathematics, information systems or other related technical field- Knowledge of Rete algorithms- Curious in learning new languages and frameworks- Manufacturing, product planning, configuration management lifecycle or relevant industry knowledge and expertise- 2 year experience developing specifically for the cloud- Microsoft Certified Solutions Expert- Expert systems and machine learning tools and techniquesBenefits include:Medical/Dental/VisionRetirement plan with matchingFlexible workVacationGood tools, including training  
",Full-Time,5-7 years,Other Great Industries,"Irvine, CA",NA,Software Engineer / Lead Researcher,NA
231,NA,"Sedgwick Claims Management Services, Inc.",Degree - 2 Year Degree,"
PRIMARY PURPOSE
: To develop and manage predictive modeling assignments through completion; to communicate results; to make recommendations to management; and to ensure model ownership, implementation, and monitoring; to spot trends and to gain maximum insight that can give the company a competitive advantage.ESSENTIAL FUNCTIONS and RESPONSIBILITIES

Develops, prepares, and manages predictive models through completion.
Identifies required resources; researches data, procedures, and history for a thorough understanding of project direction.
Collects new data and statistics from multiple sources and generates statistical analysis.
Collaborates with data management team to develop, refine, and scale data management and analytics procedures, systems, workflows, best practices, and other issues.
Partners with both business and IT leaders to influence how the organization approaches and meets business challenges of an evolving customer base and changing marketplace, using strong business acumen.
Prepares reports using various system programs and coordinating with other departments.
Develops and trains the data management team on new or updated procedures as needed.
ADDITIONAL FUNCTIONS and RESPONSIBILITIES
Performs other duties as assigned.
Supports the organization's quality program(s).
QUALIFICATIONS
Education & Licensing
Bachelor's degree from an accredited college or university with major in Business Analytics, Statistics, Mathematics, or Computer Science; SAS certifications preferred..Experience
Eight (8) years of related experience or equivalent combination of education and experience to include five (5) years of statistical modeling experience with solid background in the fundamentals of machine learning and statistics.Skills & Knowledge

Experience in managing and manipulating large datasets
Knowledge of advanced analytics tool such as SAS or R
Thorough knowledge of insurance industry business practices and processes
Excellent oral and written communication, including presentation skills
PC literate, including Microsoft Office products
Analytical and interpretive skills
Strong organizational skills
Good interpersonal skills
Ability to analyze and interpret complex concepts
Ability to work in a team environment
Ability to meet or exceed Performance Competencies
WORK ENVIRONMENT

When applicable and appropriate, consideration will be given to reasonable accommodations.Mental:
 Clear and conceptual thinking ability; excellent judgment, troubleshooting, problem solving, analysis, and discretion; ability to handle work-related stress; ability to handle multiple priorities simultaneously; and ability to meet deadlinesPhysical:
 Computer keyboarding, travel as requiredAuditory/Visual:
 Hearing, vision and talkingThe statements contained in this document are intended to describe the general nature and level of work being performed by a colleague assigned to this description. They are not intended to constitute a comprehensive list of functions, duties, or local variances. Management retains the discretion to add or to change the duties of the position at any time.
",Full-Time,NA,Insurance,"Memphis, TN",NA,Data Scientist,NA
232,Research,Arconic,Degree - Doctorate,"

Newly created position in the Material Interfaces & Surfaces Engineering Division. This position will perform surface chemical analysis in support of BU customers with limited supervision to create value in Arconic’s processes and products.
This position brings advanced surface characterization knowledge to support current and future projects, products and processes. Primary responsibility will include the development of complex surface analytical methods and analyses through the use of surface sensitive equipment (Auger and XPS) for advanced materials including powders, ceramics, metals, and metal oxides. 
Major Activities / Key Challenges:
Lead the development of novel surface analytical techniques for characterizing advanced materials
Lead complex data analysis including multivariate, imaging, spectral characterization and peak fitting
Provide direct support to BU and internal customers for new product and process development
Fosters collaborative relationships with internal and external resources in support of projects
Develops project proposals aligned with business needs and technology road maps
Leads technical projects and is accountable for project management from idea creation to implementation
Solves surface problems, seeks and identifies opportunities, and looks to implement innovative surface solutions with limited direct supervision
Is accountable for maintaining operation of surface analysis equipment
Identifies and benchmarks technologies with potential value to Arconic’s processes and products 
Provides functional guidance to technicians
Communicates progress/results through written detailed technical reports as well as oral presentations to management and peers
Identifies opportunities for new intellectual property
Generates creative ideas and solves issues using scientific concepts, seeks and identifies opportunities and implements innovative solutions with limited direct functional supervision 
Essential Knowledge & Skills / Education:
Recognized as an expert in the field of surface analysis and characterization, surface chemistry, and/or surface physics
Strong analytical and data processing skills including experience with multivariate and spectral characterization
Experience operating, maintaining, and troubleshooting surface analysis equipment including one or more of the following: Auger, XPS, SIMS, UHV systems 
Ability to design R&D experiments, analyze data and identify important variables and physically significant trends 
Excellent communication, interpersonal, leadership and organization skills as well as the ability to influence 
Ability to network and collaborate across a broad spectrum of internal and external customers 
Technical writing and presentation skills
Advanced computing skills
#LI-KD1Basic Qualifications
PhD in Chemistry, Physics, Materials Science/Engineering or Chemical Engineering from an accredited institution
Minimum 3 years of work experience in surface analysis
Employees must be legally authorized to work in the United States. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for this position.
This position is subject to the International Traffic in Arms Regulations (ITAR) which requires U.S. person status. ITAR defines U.S. person as an U.S. Citizen, U.S. Permanent Resident (i.e. 'Green Card Holder'), Political Asylee, or Refugee.
Preferred Qualifications
PhD in Chemistry, Physics, Materials Science and Engineering, or Chemical Engineering
Minimum of 3 years experience operating and maintaining surface analysis equipment
CB2
",Full-Time,Experience - At least 3 year(s),"Defense - Aerospace, Manufacturing","New Kensington, PA 15068",NA,Staff Scientist - Surface Analysis,NA
233,Other,The Chubb Corporation,NA,"
Description  The Global Analytics – Predictive Modeling team is seeking a data scientist specialist with 5+ years of experience to join our fast-paced, high energy team responsible for delivering predictive models to our business partners in order to influence business metrics positively.   Job SummaryThis position offers the opportunity to experience a wide variety of technology, tools and business problems as well as unique challenges in problem-solving. The focus is on applying a combination of industry standard practices and innovative ideas using data from multiple sources (structured and unstructured) and applying machine learning and statistical techniques to build models, evaluation of models and supporting implementation of models.  Primary Responsibilities
Collaborate with business partners and peers in the organization to understand and scope the problem, gather business requirements and plan projects tasks and timelines. Execute all aspects of analytics initiatives including exploratory data analysis, model development, model evaluation and benefit estimation. Research, recommend, and implement statistical and other mathematical methodologies appropriate for the given model or analysis. Create excellent working relationships with business partners across the Chubb organization, IT and analytics peer groups.  Effectively communicate results in written, oral and presentation formats. Promote use of cutting-edge Machine learning and NLP tools & techniques amongst the larger team including direct supervision, mentoring and collaborative working. Directly supervise 1-2 team members along with individual contribution.
 Required Skills/Experience
Data/Analytics background with programming experience in Python required. The ability to write SQL, a good understanding of databases and approaches to extracting data a must. Good understanding of data mining, predictive modeling and data visualization. Text Analytics, Natural Language Processing experience is a big plus. Hands-on experience with emerging big data technologies.   The ability to multi-task, learn new things quickly, excellent problem solving & communication skills a must. Collaboration, knowledge sharing and keeping up to date on emerging industry trends is a must.  Experience of managing individual contributor resources is a big plus.
 EducationBachelor’s or Master’s degree in a computational science or statistical field preferred  
",Full-Time,5+ years,Real Estate - Property Mgt,"Bernards, NJ",NA,Senior Data Scientist,Travel - None
234,Research,Arconic,Degree - 4 Year Degree,"
Arconic Engineered Structures (AES) is seeking Manufacturing Data Scientist to organize, create and analyze large-scale historian and SQL data sets. Our organization is dedicated to rapid, profitable growth through continuous capital investment, operational excellence and career development. Supporting the R&D Department. The ideal candidate will apply data science methods to improve and optimize our client’s performance needs, capture meaningful insights and turn them into competitive advantages. If this describes you, then we encourage you to apply. This position reports to the Director, Forging Technology and is based in Cleveland, OH. Arconic Engineered Structures (AES) serves the global aerospace and automotive markets with the most specialized engineering, highest quality, and the greatest breadth and depth of forgings and extrusions. Our vertically integrated capabilities and deep materials science expertise in aluminum and titanium structural casting is taking the industry to new heights. This BU is also home to our suite of direct and hybrid additive offerings. Headquartered in Cleveland, OH; AES employs 6000 people in 6 countries at 30 locations. AES is a business unit of Arconic (NYSE: ARNC).Profile: The primary purpose of this position is to organize, create and analyze large-scale historian and SQL data sets. This role provides the opportunity to inject ideas and influence a growing data driven culture and gain operational experience with Big Data. Compensation:Strong base salary plus variable compensation bonus structureGenerous Health Benefits beginning day 1; medical, life, dental and vision plans401(k) Program with a Company Match (up to 6%)Retirement contribution (3%)Competitive annual vacation accrual 10 annual paid holidays Employee discount programs Essential Functions: Under the direction of the Director Forging Technology, this position is accountable for development of data analytic strategies and deployment of AES smart manufacturing strategy via data driven analytics. This position includes both tactical & strategic initiatives, examples include but are not limited to:  
Perform “what if” analyses and question existing assumptions and processes. Communicate recommendations to both Operational and IT leaders. Collaborate with Alcoa Technical Center, Process Engineers and IT department to utilize hidden potential in the manufacturing systems.
Identify and correct data limitations (e.g. signal / noise ratio, sample size, inconsistencies, missing values, corruption, etc.). Key initiatives include the design and implementation of dashboards, development of key metrics, scorecards, delivery of self-service analytics, and the Identification of competitive advantages from data.
Determine potential causes of problems (e.g., increases in scrap rate or test failures; decreased yield) and devise testing methodologies for validation.
Explain the context of multiple inter-related situations (developing multi-variate regression models), asks searching, probing questions, and solicits expert advice prior to taking action and making recommendations
Guide and direct small teams to achieve project objectives including the set up and execution of smart manufacturing deployment across AES locations.
Streamline and improve existing Microsoft Excel data-based Continuous Improvement processes and systems.
Use data excellence and best practice to participate in cost savings Kaizen events and specific projects to help increase process efficiency and reduce operational cost by utilizing the Arconic DI system.
 Essential Knowledge/Skills/Abilities: 
Engineering and Technology — Knowledge of the practical application of engineering science and technology. This includes applying principles, techniques, procedures, and equipment to the design and production of various goods and services. 
Production and Processing — Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods. 
Mechanical — Knowledge of machines and tools, including their designs, uses, repair, and maintenance. 
Design — Knowledge of design techniques, tools, and principles involved in production of precision technical plans, blueprints, drawings, and models. 
Judgment and Decision Making — Considering the relative costs and benefits of potential actions to choose the most appropriate one. 
Systems Analysis — Determining how a system should work and how changes in conditions, operations, and the environment will affect outcomes. 
Active Listening — Giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times. 
Visualization — The ability to imagine how something will look after it is moved around or when its parts are moved or rearranged. 
Perceptual Speed — The ability to quickly and accurately compare similarities and differences among sets of letters, numbers, objects, pictures, or patterns. The things to be compared may be presented at the same time or one after the other. This ability also includes comparing a presented object with a remembered object. Complex Problem Solving — Identifying complex problems and reviewing related information to develop and evaluate options and implement solutions.
Mathematical Reasoning — The ability to choose the right mathematical methods or formulas to solve a problem. 
Problem Sensitivity — The ability to tell when something is wrong or is likely to go wrong. It does not involve solving the problem, only recognizing there is a problem. 
Selective Attention — The ability to concentrate on a task over a period of time without being distracted. 
Speech Clarity — The ability to speak clearly so others can understand you. 
Basic Qualifications•Bachelor's degree from an accredited university •Minimum of three years analytics experience •Employees must be legally authorized to work in the United States. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for this position.•This position is subject to the International Traffic in Arms Regulations (ITAR) which requires U.S. person status. ITAR defines U.S> person as an U.S. Citizen, U.S> Permanent Resident (i.e. ‘Green Card Holder’), Political Asylee, or Refugee.Preferred Qualifications•Bachelor's degree from an accredited university in Computer Science, Statistics, or Applied Mathematics •5 years minimum manufacturing analytics•Master’s degree in engineering or business from an accredited institution.•7+ years in Aerospace Industry with aerospace analytics•The ideal candidate will have strong customer relationship management skills and a proven track record of customer satisfaction.CB2
",Full-Time,Experience - At least 5 year(s),"Defense - Aerospace, Manufacturing","Cleveland, OH",NA,"Manufacturing Data Scientist, AES",NA
