,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
273,"Management, Information Technology",M&T Bank,Degree - 4 Year Degree,"

Senior Oracle Database Administrator
Amherst, NY

Sr. Database Administrator of Database Operations, provide on call production support on the Oracle Database Management Systems, including incidents, alerts monitoring and resolution, installation and configurations of Oracle and its various components, and enforcing the M&T Bank security standards and guidelines. Report daily to management about abnormalities and critical issues; provide root cause analysis and recommendations; work with infrastructure team, application team and/or other teams for problems resolution, follow escalation path if needed. Responsible for overseeing the installation, maintenance, and support for Oracle Database Management Systems. Works with infrastructure team to install and test new versions of or patches to the Oracle Database Management Systems. Keeps abreast of new database related technology and products. Participate in and contribute to the development of policies, procedures, methodologies, standards, and guidelines pertaining to database administration including, but not limited to, system startup and shutdown, database backup and recovery, data integrity, high availability, space management strategies, and security. Assists Team Lead in providing technical guidance, scheduling of internal projects, and alert management/resolution.

Key skills:
Oracle - Oracle 12.1 and 12.2, Data Guard, Fast Start Failover, OEM 13c, Oracle Patching, Roles and Privileges, RMAN, some RAC exposure.   
Unix knowledge - specifically Linux and Aix
excellent problem determination/resolution skills
excellent communications skills (both verbal and written)

Minimum Qualifications: 
Bachelors Degree and six years of Database Administration experience, or in lieu of education ten years of relevant experience. 
Has expert knowledge of one or more database management systems.
Has strong knowledge of physical database design and performance monitoring tools.
Has strong knowledge of the operating system upon which the database is installed.
Has a general understanding of personal desktop computers.
Understands how to use Office Suite products for word processing and spreadsheets.
Very good business analysis skills and a detailed understanding of one or more subject areas of the bank.
Very good oral and written communication skills with the ability to effectively present to the target audience.
Able to work effectively with client personnel in various organizational positions, It managers and staff.
Detail oriented, uses sound judgment and is self motivated.
Excellent analytical, project management and time management skills.
Ability to handle multiple tasks in support of various assignments.
Job Posting:   Apr 2, 2018, 3:20:22 PM Unposting Date:   Ongoing 
",Full-Time,NA,Banking - Financial Services,"Amherst, NY",NA,Senior Oracle Database Administrator,NA
274,"Consultant, Information Technology",Apex Systems,NA,"


Job Title: DBA Consultant (One Oracle DBA, One Teradata DBA)
Length: 6 Month Contract (Extensions possible, and possibility of being rolled onto another project after this one wraps up/Conversion is also a possibility pending job performance)
Location: Remote Position
Other Items of Note:

CLEARANCE NEEDED – Interim or Active “Secret Clearance” Required 
Resource will need to be able to acquire a KAK Card
Gov’t furnished Equipment will be provided

JOB DESCRIPTION

Sr Level Position – 7+ Years overall Experience ideally (more the better)
Oracle Experience or Teradata Experience Needed
3+ Years of Experience working with Teradata 12+; 5+ years working with Teradata overall (not required but highly preferred)

Cloud Experience ++++ (Specifically Azure)


Experience with Docker or Containerization tools needed
Experience working on migrations – OnPrem (On Premise) to Cloud specifically

Need examples of specific projects and details on within those projects






",Full-Time,7+ Years,Other Great Industries,"San Diego, CA",NA,DBA Consultant,NA
275,Information Technology,Washington Frank,NA,"
Epicor ERP Database Administrator - Remote Flexibility - California - Salary NegotiableEpicor ERP Database Administrator - Remote Flexibility - California - Salary NegotiableThis company is seeking an Epicor ERP Administrator to help grow their expanding business. This is a full-time, permanent opportunity. The ideal candidate will have experience with Epicor ERP in the manufacturing environment. The most important thing to this company is its people and that is shown by offering a generous benefits package and inclusive culture that reinvests into the community.Desired Skills
2 years of admin Epicor ERP v10
2 years of admin in MS SQL Server
Creating BAQs, SSRS writing, C# &.NET
Proficient in manufacturing modules
Responsibilities 
Modifying & expanding new Epicor ERP system
Administer user codes and ERP functions within Epicor 10
You will develop solutions, dashboards & queries with developers
Troubleshooting & Supporting MS SQL Server databases
The client is actively interviewing, so if you have the experience above or know someone who may be interested please APPLY NOW by emailing Bridgett Taylor at [Click Here to Email Your Resumé]Washington Frank International is the global leader in Epicor recruitment services. Washington Frank International advertises more Epicor (ERP, ISCALA, Avante, HCM, Clientele). We deal with both Epicor Partners & End Users throughout North America, as well as globally. By specializing solely in placing candidates in the Epicor market we have built relationships with employers of choice in North America and have an unrivaled understanding of where the best Epicor jobs, projects, and career opportunities are.Not an exact match? Washington Frank does not post all of our open positions online. Please call for information on EXCLUSIVE AND CONFIDENTIAL LISTINGS unavailable to view online. We are always available for a conversation to discuss other positions available as well as Epicor market trends. I can be contacted at 215-240-4133Discretion: I understand the need for discretion and would welcome the opportunity to speak to any Epicor ERP candidates that are considering a new career or job either now or in the future. CONFIDENTIALITY IS GUARANTEED. Epicor, Administrator, Admin, California, CA, Remote, ERP v9, ERP v10, programmer, Epicor / epicor erp/ vantage / vista / developer / programmer/ analyst / programmer analyst/ technical / technical consultant 
",Full-Time,2 years,"Computer Hardware, Computer Software","Phoenix, AZ",NA,Epicor ERP DBA,NA
276,NA,Collabera,NA,"



One
of our Fortune 100 Insurance clients is looking for DB2 DBA to work out of there Columbus, OH location. 

 

Job Description: 
Required Skills: 



Solid understanding of Database technology – DB2
LUW. 


Good understanding of Linux/VM, AIX, Linux and
Windows operating systems.


Experience with DB2 LUW (Linux/Unix/Windows) DBMS
required. 
Ability to work well as a team and as an individual with minimal supervision.


Good understanding of TIVOLI TSAMP, HA, DR Databases
and storage technologies such as Data Replication, SRDF / non-SRDF. 


Experience with Unix/Linux OS platforms and Unix Shell
scripting and automation. 


Database performance tuning experience. 


Solid knowledge of high availability using Tivoli /
TSAMP policies. 


Good knowledge of SQL replication.


Knowledge of SQL programming, Database and SQL
performance tuning.


Knowledge of database physical and logical design
principals. 


Able to manage and deploy application database
modifications. 


Ability to develop Shell scripts for automating
routine database maintenance. 


Knowledge of LDAP role-based authentication usage
within DB2 LUW environments preferred. 


Experience with partitioned and non-partitioned
environments preferred. 






Day to day activities 



Perform DB2 LUW database DR activities, OS patching,
Guardium upgrade, and other infrastructure maintenance activities


Work closely with developers to create and maintain
schema objects. Review ddl/dml and provide consultant to application team. 


Monitor database performance, implement changes.
Identify poorly performing queries and work with development teams to tune
accordingly. 


Work with project team on database migration from
DB2 LUW to SQL Server or Oracle. 


Create and maintain database monitoring, maintenance
and automation scripts. 


Install, configure and upgrade DB2 LUW
Databases. 


Interact with Storage and Deployment teams with AIX,
Linux, and Windows operating systems 


Support a High Availability Disaster Recovery (HADR)
environment 


Support SQL Replication on AIX and Data Propagation
between AIX and AS400. 


Design, implement and maintain database security
strategies that provide the appropriate level of security for users and
applications. 


Troubleshoot and resolve user and database issues to
ensure databases maintain service level requirements. 


Implement data load, database refresh, cloning,
database backups and restore, etc. 


Perform all necessary tasks related to database
support i.e. database file system monitoring, privilege grants, parameter
changes and many more. 


Interact with ServiceNow for work requests,
incidents and changes. 


Some offhours release and oncall work required 





To
apply for this position and setup an interview with the client please click on
apply and send in your resume along with your contact info. 

 For
any further queries please feel free to contact:

Aksh
    
973-852-1389
Email: [Click Here to Email Your Resumé]



",Full-Time,NA,Insurance,"Columbus, OH",NA,DB2 DBA,NA
277,"Management, Information Technology",General Motors,Degree - 4 Year Degree,"
Please only apply if you do not need sponsorship to work in the United States. We are unable to consider applicants who require sponsorship now or in the future. University and/or College Students need not apply. About the Take 2 ProgramGeneral Motors is looking for experienced professionals who took an employment break of two or more years in their field and are looking to re-launch their careers! The Take 2 program is a 12-week professional internship through which you’ll polish your skills, acquire new ones, and restore the confidence you need to launch a new phase in your professional journey. Take advantage of comprehensive training, technical and professional development opportunities, company-wide networking, and personalized mentoring/coaching. Take 2 will prepare you for a full-time career in critical roles at GM, a global leader in the automotive industry! Are you ready to rise to the challenge, are you Made for More?  About GM Information TechnologyGM IT is a leader in cutting edge technologies such as Mobility, Telematics, Mission-Critical Business Systems, Supercomputing, Vehicle Engineering, and Real-time Computing. We offer challenging positions for passionate professionals looking to get in on the ground-floor of a growing “Fortune 5” firm that is re-inventing IT with a laser focus on Innovation, Speed, and Business Value. In short, we're currently seeking the next generation of game changers to help usher in a new age of automotive IT innovation. Are you ready to rise to the challenge, are you Made for More?Join our team and experience Information Technology at scale and pace. As a Take 2 - Associate Mainframe Database Administrator/Systems Programmer, you will have the opportunity to help create the future of the automobile industry and relaunch your career. The Take 2 internship program will prepare you for a full-time career in a highly competitive IT field at GM, a global leader in the automobile industry. About the Database Administrator/Systems Programmer Internship:This Database Administrator/Systems Programmer will be trained to build, support and maintain a diverse mainframe environment to house business critical workloads.  This qualified candidate must be able to describe complex environments in both detailed technical terms and executive briefings.  They will be able to survey across their assigned domain to ensure cohesive, supportable, elegant solutions that drive cost effectiveness with technical innovation all while adhering to GM IT standards.

Qualifications:
Minimum (2) two year career gap.
Is currently unemployed or is employed but not within the respective field which they exited.
Bachelor's Degree in Computer Science, technical discipline, or equivalent experience.
5 years of information technology experience in large scale enterprise environment.
Demonstrated ability to evaluate alternatives, mediate opposing viewpoints, and negotiate equitable outcomes.
Demonstrated ability to diagnose and remediate problem situations in a large scale environment.
 Preferred technical competencies:
Prior experience as a mainframe developer

IMS, DB2

REXX, Assembler languages

CA (Computer Associates) and IBM Mainframe Tools

zOS, Unix

Knowledge of other IBM Mainframe products and features, e.g., InfoSphere, MQ, CICS

Knowledge of Mainframe security – ACF2

Knowledge of Mainframe scheduling, automation, and operations


",Full-Time,5 years,Other Great Industries,"Austin, TX",NA,Take 2 - Career Relauncher - Associate Mainframe Database Administrator/Systems Programmer,NA
278,Information Technology,Dignity Health,NA,"
 Overview  Dignity Health, one of the nation""s largest health care systems, is a 22-state network of more than 9,000 physicians, 63,000 employees, and 400 care centers, including hospitals, urgent and occupational care, imaging and surgery centers, home health, and primary care clinics. Headquartered in San Francisco, Dignity Health is dedicated to providing compassionate, high-quality, and affordable patient-centered care with special attention to the poor and underserved. In FY17, Dignity Health provided $2.6 billion in charitable care and community services. For more information, please visit our website at www.dignityhealth.org . You can also follow us on Twitter and Facebook.  Responsibilities  Position Summary:  SQL Database administrators (DBA) work closely with architects, infrastructure support, systems engineers and application support teams to ensure seamless and quality IT support for Dignity Health customers and alignment with Dignity Health""s IT standards, controls and governance. To be successful, individuals must possess a combination of technical, business and leadership skills. This requires an understanding of customers"" business needs, processes, and functions. They also require a solid knowledge of IT infrastructure, architecture, applications development and support, networks, and computer operations. In addition, individuals working in this job family must possess excellent communication skills and the ability to influence others.  Qualifications  Minimum Qualifications   BA or BS in Computer Science, Technology or Business discipline or equivalent experience is required  3-7 years of professional experience in an IT technical or infrastructure field is required.  3+ years"" experience with Microsoft SQL or Oracle environments is required.  1+ year working with clustered database environments and supporting high-availability.  3 years IT experience in a hospital or medical related industry.  Exposure to other database platforms such as DB2,  Sybase, MySQL, PostgreSQL, SQL server.  3+ years"" experience with database performance tuning including determining database disk requirements and layout, tuning of database parameters, and tuning slow running SQL.  3+ years"" exp with shell scripting to automate routine DBA tasks Preferred Qualifications:  Established understanding of Infrastructure and relative technologies.  Established understanding of network connectivity and protocols.  Thorough understanding of database structures, theories, principles, and practices.  Thorough understanding of, and experience with, relational database environments.  Ability to work with other technical leaders within the organization.  Ability to handle multiple tasks, set priorities, schedule and meet deadlines in a fast paced work environment.  Demonstrate effective time management and organizational skills in prioritizing and executing assigned tasks.  Must be able to work independently as well as work close in team environment when needed.  Demonstrates a customer service approach to service delivery and effectively communicates with our customers experience with shell scripting to automate routine DBA tasks on requests and incidents.  Ability to exercise good judgment in determining work and problem resolution priorities and approaches.  Strong conflict resolution skills.  Experience working in a large complex networking environment is required.  Project management methodologies and tools (MS Project).  Development effort estimation techniques.  Keeping technologically current and learning new technologies.  #li-dh  ~dice~ 
",Full-Time,3-7 years,Healthcare - Health Services,"San Francisco, CA 94107",NA,SQL Database Administrator II,NA
279,Information Technology,Atos,Degree - 4 Year Degree,"
Manage DB2 Mainframe databases adhering to company regulations and security standards. Assist with testing of new/improved systems, as well as product upgrades. Attend meetings and interact regularly with management, team, and clients to continuously improve services.
 

Manage database definitions, monitor free space, refresh test systems, resolve performance issues, assist with database and related DB2 product upgrades.
Monitor the Backup, Reorg and RUNSTAT jobs regularly.
Participate in Disaster Recovery Exercises.
Provide database support to client Application Development teams.
Provide database support to applicable production control teams.
Continuously monitor database performance and take steps pro-actively to ensure good database performance.
ISO/ITIL experience in the areas of Incident, Problem, Change, Request, and RCA management.
Experience in working within an ITSM System to address and update Incidents, Changes, and Requests according to required timeframes.
Strong incident/problem determination skills.
Experience in documenting RCA’s (Root Cause Analysis)
Experience in working with automation teams to generate auto ticketing of DB2 subsystem alerts.
Experience in working across internal tower teams such as Storage, Security, OS, Networking,
Operations, and Solution Architect Teams.
Participation in required On-Call rotation schedule as required.
JCL, ISPF and 3rd party DBA tool experience.
Experience in tuning DB2 system performance.
Experience in tuning partitioned and indexed DB2 tablespaces.
Experience in reorganizing DB2 database subsystems.
Verbal and written proficiency in English.
Experience in working closely with client account teams.
Strong communications skills required for daily client interfacing.
Participation in On-Call rotation schedule as required.
Required to work onsite with the client at the client location.
Experience with DB2 version 10 and the new capabilities of version 11.


Qualifications

Bachelor’s degree or equivalent education/work experience.
Minimum of 5 years professional experience with DB2 databases.
Extensive knowledge of database operating systems, specifically DB2 LUW.

Preferred Qualifications

10+ years of experience in DB2 database applications


Strong SQL Server and DB2Z background.
Hands on experience with Linux, UNIX and Window Operating Systems.

",Full-Time,Experience - 5 to greater than 15 years,Consulting,"San Diego, CA",NA,DB2 Database Administrator,Travel - Negligible
280,Information Technology,Continental AG,Degree - High School,"
With sales of €40.5 billion in 2016, Continental is among the leading automotive suppliers worldwide and currently employs more than 230,000 employees in 56 countries. In the Powertrain Division we integrate innovative and efﬁcient powertrain system solutions from today and tomorrow for vehicles of all categories. Within the vision of Clean Power, our products make driving not only more affordable and environmentally friendly, but also more comfortable and enjoyable. We offer our customers a comprehensive selection of products ranging from gasoline and diesel injection systems, turbochargers, engine management and transmission control systems to sensors and actuators. Exhaust aftertreatment, fuel supply systems as well as systems and components for hybrid and electric drives complete our portfolio. There are two main impulses for the advancement of drive technologies: Firstly, active climate protection, in particular the reduction of CO2 emissions and exhaust gases. And secondly, the increasing need for individual mobility, which results in various requirements for vehicles and drive systems. The Powertrain Division has more than 35,400 employees working at 54 locations in 19 countries.  IT Software and Database Administrator Core Responsibilities* Reposonisable for Engineering web development, all layers, from database to services to user interfaces* Supporting legacy systems including Kronos and will become the Interflex administrator* Provide Analysis and design of databases and user interfaces* Managing programming and database requirements* Implementing software development lifecycle policies and procedures* Managing and supporting multiple projects* Managing and supporting multiple databases* Highly adaptable in quickly changing technical environments with very strong organizational and analytical skills  * Bachelor's Degree in relate degree or equivalent years of experience with HS or Associates degree* 3+ years' experience* Knowledge in the following software * Visual Studio VB and C# * Perl * Crystal Reports *Knowledge in the following areas * Microsoft ­ DBA, DTX, SSIS * My SQL ­ DBA * OracleNo Visa Sponsorship provided  Ready to drive with Continental? Take the first step and fill in the online application.
",Full-Time,Experience - 3 to 7 years,Medical Equipment,"Newport News, VA",NA,IT Software and Database Administrator,Travel - Negligible
281,Information Technology,ACT,Degree - 4 Year Degree,"
OverviewACT is a nonprofit organization helping people achieve educational and workplace success.  Our programs are designed to boost lifelong learning in schools and workplaces around the world. Whether it's guiding students along their learning paths, enabling companies to develop their workforce, fostering parent, teacher, and counselor understanding of student progress, guiding job seekers toward career success, or informing policymakers about education and workforce issues. ACT is passionate about making a difference in all we do.Learn more about working at ACT at act.org!ResponsibilitiesThe E-Business Apps DBA II will support Oracle E-Business, Mongo, and MS SQL Server database technologies.Typical work-related activities include:  Install, patch, upgrade, and support Oracle E-Business Suite R12 Install, patch, upgrade, and support Oracle, MS SQL Server and Mongo database environments Analyze performance issues in E-Business application and database tiers Provide hardware, and software utilization analysis to ensure peak efficiency Provide DBA support for custom application development efforts Evaluate and install new database software releases, upgrades, and patches Ensure that database servers are monitored, maintained, backed up, and available as appropriate. Manage database security with an adherence to ACT's security policy Responsible for capacity planning, and database space management Collaborates with IT teams and vendors to resolve technical issues Reviews development code before deployment to production environments Review stress testing results and provide recommendations to development teams Participate in the on-call coverage for the department Follow current business processes, design standards and process documents, and suggest improvements
QualificationsMINIMUM QUALIFICATIONS: EDUCATION:  Bachelor's degree in a related area required; preferably in computer science Or an equivalent combination of education and experience from which comparable knowledge and abilities can be acquired.
EXPERIENCE: A minimum of 3 years of progressive IT experience, including a minimum of 2 years of experience in installation, upgrade, patching, and support of Oracle databases 11g/12c Two years' experience administering Oracle E-Business Suite R12 preferred Experience supporting MS SQL Server databases 2008/2012/2014/2016 Experience with Mongo database technology Experience with Oracle RMAN for backup and recovery Experience with Oracle ASM Automation experience with \u2018shell' and \u2018SQL' scripting Prior experience in supporting the on-call rotation
KNOWLEDGE, SKILLS AND ABILITIES:  Knowledge of ODBC/JDBC client/server communication Knowledge of Linux, Unix, and Microsoft operating systems Analytical skills necessary to perform troubleshooting of errors and performance issues Strong verbal and written communication skills Ability to work in a rapidly transforming organization Excellent customer service skills Interpersonal skills to deal effectively with all business contacts Technically proficient in assigned IT discipline(s) Ability to deliver consistent, high quality, cost effective service by handling routine, as well as some non-routine, systems issues

",Full-Time,Experience - At least 3 year(s),"Education - Teaching - Administration, Not for Profit - Charitable","Iowa City, IA",NA,E-Business Apps DBA II,NA
282,Information Technology,Nigel Frank International US,Degree - 4 Year Degree,"
Our client is looking for a Senior SQL Database Administrator who can provide strategic direction for MS SQL Server database development and management including the overall design of the enterprise wide data/information architecture. Requirements:
Significant experience in database management and maintenance
Advanced knowledge of and experience with SQL Server
Advanced database design and management skills
DBA experience in a high traffic environment
Hands on experience with TSQL development: Stored procedure, Triggers, and automation
High Availability experience
Scaling large databases with large user apps
Relational database implementation
Bachelor's degree in related field 
Responsibilities:
Managing database infrastructure such as software upgrades and service packs
Implementing processes and identifying repeatable efficiencies and define solutions that will generate measurable results.
Leading efforts to maintain the integrity of the Database, including ensuring that the data is accurate
Creating complex database queries and reports, as needed
Planning and conducting structured testing of database designs as needed to confirm functionality and performance.
Preparing and maintaining database documentation
Maintaining knowledge of developments in the database management field and making recommendations for database enhancements as needed.
Optimizing queries and making any necessary changes to table or data structure
Tuning high performance, high availability databases
Reviewing and applying schema changes
Building log shipping, replication and clustering
Database backup and recovery
Automation in a distributed database environment
Data warehousing
Developing SSIS packages, Scripting
Benefits 
Competitive salary and bonus plan
100% health, vision, and dental premiums
401K employer sponsored retirement plan
Generous paid vacation, sick leave, and holidays.
My client is looking to hire quickly. Apply now for immediate consideration.Interested? Want to know more? Call (818) 356-8566or Email your resume to: [Click Here to Email Your Resumé]Nigel Frank International is the global leader for Microsoft Business Intelligence recruitment, advertising more BI jobs than any other agency. We deal with both Microsoft Partners & End Users throughout North America. By specializing solely in placing candidates in the Microsoft BI market I have built relationships with most of the key employers in North America and have an unrivalled understanding of where the best opportunities and BI jobs are.   I understand the need for discretion and would welcome the opportunity to speak to any Microsoft BI candidates that are considering a new career or job either now or in the future. Confidentiality is of course guaranteed. For information on the Microsoft BI market and some of the opportunities and BI jobs that are available I can be contacted on 1-818-356-8566. Please see www.nigelfrank.com for more fantastic Microsoft BI opportunities!   Nigel Frank International Inc. is acting as an Employment Agency in relation to this vacancy. 
",Full-Time,NA,Consulting,"Irvine, CA",NA,"Senior Database Administrator - Irvine, CA",NA
283,"Information Technology, Management, Admin - Clerical",General Dynamics Information Technology,Degree - 4 Year Degree,"

Job Description

Responsible for designing, planning, implementing and administering databases, including security, access, and documentation.  1. Participates in the design, maintenance, enhancement, coding, and administration of relational databases. 2. Analyzes and determines information needs and elements, data relationships and attributes, data flow and storage requirements, and data output and reporting capabilities. 3. Coordinates new data development ensuring consistency and integration with existing data warehouse structure. 4. Reviews business requests for data and data usage, researches data sources for new and better data feeds. 5. Participates in continuous improvement efforts in enhancing performance and providing increased functionality, including performing proactive maintenance such as ensuring continued space availability, monitoring activity, and documenting problems, changes, and solutions. 6. Coordinates testing of designed applications. 7. Assignments may include design of data dictionaries, database structure and layout, installing, upgrading, and managing database applications. 8. Provides guidance and work leadership to less experienced analysts, and may have supervisory responsibilities. 9. Stay current on vendors' best security practices in relation to organizational requirements. 10. Maintains current knowledge of relevant technologies as assigned. 11. Participates in special projects as required.

Education

Bachelors Degree in a Computer Science or related technical discipline, or the equivalent combination of education, technical certifications or training, or work experience.

Qualifications

8-10 years of related database analysis and/or administration experience. Security+ certification preferred. PL/SQL experience preferred. Experience with Oracle required.   As a trusted systems integrator for more than 50 years, General Dynamics Information Technology provides information technology (IT), systems engineering, professional services and simulation and training to customers in the defense, federal civilian government, health, homeland security, intelligence, state and local government and commercial sectors.With approximately 32,000 professionals worldwide, the company delivers IT enterprise solutions, manages large-scale, mission-critical IT programs and provides mission support services.GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.
",Full-Time,Experience - 8 to 10 years,Computer Software,"5450 Carlisle PikeHampden Township, PA 17050",NA,"Principal Analyst, Database Administrator - Secret Clearance Required",NA
284,"Management, Information Technology",General Dynamics Information Technology,Degree - 4 Year Degree,"

Job Description

Responsible for designing, planning, implementing and administering databases, including security, access, and documentation.  1. Participates in the design, maintenance, enhancement, coding, and administration of relational databases. 2. Analyzes and determines information needs and elements, data relationships and attributes, data flow and storage requirements, and data output and reporting capabilities. 3. Coordinates new data development ensuring consistency and integration with existing data warehouse structure. 4. Reviews business requests for data and data usage, researches data sources for new and better data feeds. 5. Participates in continuous improvement efforts in enhancing performance and providing increased functionality, including performing proactive maintenance such as ensuring continued space availability, monitoring activity, and documenting problems, changes, and solutions. 6. Assignments may include design of data dictionaries, database structure and layout, installing, upgrading, and managing database applications. 7. Provides guidance and work leadership to less experienced Analysts, and may have supervisory responsibilities. 8. May serve as technical team or task leader. 9. Stay current on vendors' best security practices in relation to organizational requirements. 10. Maintains current knowledge of relevant technologies as assigned. 11. Participates in special projects as required.

Education

Bachelors Degree in a Computer Science or related technical discipline, or the equivalent combination of education, technical certifications or training, or work experience.

Qualifications

10-15 years of related database analysis and/or administration experience.Oracle 'Applications' DBA (PL/SQL required and Java familiarity desired) Key Technologies:DataGuardRAC11g12cOracleEnterprise ManagerStreamsGoldenGateRMANPL/SQLASM    As a trusted systems integrator for more than 50 years, General Dynamics Information Technology provides information technology (IT), systems engineering, professional services and simulation and training to customers in the defense, federal civilian government, health, homeland security, intelligence, state and local government and commercial sectors.With approximately 32,000 professionals worldwide, the company delivers IT enterprise solutions, manages large-scale, mission-critical IT programs and provides mission support services.GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.#CJPOST#DPOST#SMPOLY#ISDCJ#ERP
",Full-Time,Experience - 10 to greater than 15 years,Computer Software,"13857 McLearen RoadHerndon, VA 20171",NA,Oracle Application Database Administrator - Polygraph,NA
285,Other,BAE Systems,NA,"
Job Description Join our dynamic and exciting team defending the Intelligence Community (IC) from a global cyber threat. Put your expertise to use securing our most trusted networks and IT assets. We have a funded opening for a Database Administrator to support a critical IC cyber defense program, developing and maintaining systems to ensure the security of our nation. In this role you will monitor, manage, and support systems used for defensive cyber operations and cyber information sharing across the Intelligence Community. The ideal candidate is a team a player with experience in the Intelligence Community or Department of Defense, with an understanding of defensive cyber operations-related systems. Typical Education & Experience Typically a Bachelor's Degree and 6 years work experience or equivalent experienceRequired Skills and Education 
A Bachelor's Degree in Science plus 6 years of industry experience preferred; or a High School Diploma plus 10 years’ experience, an Associate's Degree plus 8 years’ experience, a Master's Degree plus 4 years’ experience, or a PHD plus 2 years’ experience.
Working knowledge of, and experience with, SQL Server, MySQL, MariaDB, and SharePoint
Ability to take on secondary duties when called upon by the customer
Maintains the integrity, security and availability of multiple database(s)
Experience with disaster recovery, performance analysis and tuning, index maintenance, and monitoring of data
Experience administering, maintaining, developing, and implementing policies and procedures for ensuring the security and integrity of the database
Experience monitoring, administrating, and implementing performance on database systems as well as performing database performance optimization, developing/changing database indices, redesigning database structure, and reloading data into a database
About BAE Systems Intelligence & Security BAE Systems Intelligence & Security, based in McLean, Virginia, designs and delivers advanced defense, intelligence, and security solutions that support the important missions of our customers. Our pride and dedication shows in everything we do—from intelligence analysis, cyber operations and IT expertise to systems development, systems integration, and operations and maintenance services. Knowing that our work enables the U.S. military and government to recognize, manage and defeat threats inspires us to push ourselves and our technologies to new levels. That’s BAE Systems. That’s Inspired Work. Equal Opportunity Employer/Females/Minorities/Veterans/Disabled/Sexual Orientation/Gender Identity/Gender Expression. To see Inspired Work in action, visit www.baesystems.com and follow us on Facebook: www.facebook.com/baesystemsintel.
",Full-Time,6 years,Other Great Industries,"Reston, VA 20191",NA,Database Administrator - Exciting Cyber Program,NA
286,"Management, Information Technology",Vencore,Degree - 4 Year Degree,"
Overview
Vencore is a proven provider of information solutions, engineering and analytics for the U.S. Government. With more than 40 years of experience working in the defense, civilian and intelligence communities, Vencore designs, develops and delivers high impact, mission-critical services and solutions to overcome its customers most complex problems. Headquartered in Chantilly, Virginia, Vencore employs 3,800 engineers, analysts, IT specialists and other professionals who strive to be the best at everything they do. Vencore is an AA/EEO Employer - Minorities/Women/Veterans/Disabled and other protected categories

Responsibilities

The INCEPTUM Tools team is responsible for configuring, operating, and maintaining the customer’s Systems Engineering business process tools to support processes to include configuration management, risk, issue and opportunity management, schedule management, architecture management, and requirements management. INCEPTUM provides system administrator functions for the tools. The Tools team also provides user training on systems engineering business process tools and has a large emphasis on identify opportunities to optimize systems and tool execution through automating processes, consolidating or migrating existing tools, and/or acquiring new tools.As a member of the Tools Team, the team member will be responsible for the configuration and maintenance of the database for the IBM Rationale Tool Suite application to support tools transition and integration efforts supporting the contractors' and customers' needs.  The ideal candidate will be able to function effectively with minimal oversight and be able to prioritize tasks based on customer requirements.   Additionally, the applicant should understand the importance of database integrity in terms of both efficiency and security.  Responsibilities include:  Server software installations to support the COTS products, configuration of database servers, maintenance of system health and security and provide proactive/reactive data management support.  Design backup processes for server and associated data, must be able to provide end-to-end technical support and problem resolution, schedule and perform regular database server maintenance.  The candidate should also be able to create database management procedures, evaluate data analysis models and procedures, configure and deploys custom solution packages/settings and manage current database and new functionality as required. Upgrades, patches and migrations are just some of the tasks being performed. Gathers information concerning the capabilities of products; investigates the technical capabilities of products and competing equipment and/or solutions.  Coordinates resolution of product/service issues, upgrades, and problems.


Required Skills8-10 years’ experience with maintaining/managing/documenting  a enterprise database environmentBS Degree in Computer Science or a related field (IT/Engineering/etc.)Demonstrated ability to work both independently and collaboratively with a teamExcellent knowledge of data backup, recovery, security, integrity and SQLSecurity + or equivalent certificationExperience with SQL Server 2012 or newer and DB2 v10.6 or newerMust have an active TS/SCI with polygraphDesired SkillsExperience evaluating and testing COTS software functionality.Experience developing and troubleshooting work-flowsExperience identifying, researching, and testing alternative solutionsKnowledge of Agile terminology, theories and best practicesKnowledge of SQL, Java and VBAExcellent verbal and written communication skillsFamiliarity with DOD and Intelligence Community (IC) regulations, directives, and policies a plusIBM Certified Database AdministratorExperience withWindows Server 2008 R2 or newerMicrosoft Office SuiteExperence with Cloud computing (AWS)
",Full-Time,NA,Other Great Industries,"Chantilly, VA",NA,Database Administrator IV,NA
