,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
273,Information Technology,NA,NA,"

PCM is currently searching for a Build and Release Engineer for our client in the Lee’s Summit, MO area. This role will be responsible for managing the TFS environment and will oversee all activities within the environment to manage source code repositories and engineer automated software deliveries. This is a contract for hire role converting up to $92,000 with an excellent benefits package that includes a pension plan, health/dental/vision, tuition reimburse and a flexible working environment. 

 

Duties



Develops and maintains documentation of programs, user guides, policies and procedures.


Support the daily build and release needs of agile scrum teams.


Coordinate with application deployment team on production deployments.


Responsible for the continual automation, integration, and optimization of software build and deployment system.


Consistently and proactively look for opportunities to automate to improve systems performance. Make recommendations to upper management and lead full rollout and proper transition to operation teams.


Collect and Maintain Metrics for success for deployments to measure value.


Maintain code branches and perform integrations across branches using TFS and Git. Understands different branching strategies.


Automate and drive efficiencies in build and release management.


Investigating tools and processes and integrating them so that they can improve the reliability, stability and efficiency with which the build and release happens.


Working closely with the development and Operations Support team to integrate new deployment processes and strategies to meet the new feature requirements.


Creates both operational and executive dashboards to record and report on key metrics within the organization.


Documents production application providing required information for Computer Operations and Network Services staffs.


Conducts complex work important to the organization.


Works under minimal supervision with wide latitude for independent judgment.



 



Experience Requirements



Requires 5+ years of experience in Microsoft Team Foundation Server (TFS) 2013-2107 and/or Visual Studio Team Services (VSTS). 


Proficient in Powershell or similar scripting tools, MS Build, Nuget packages. 


Experience with Agile methodologies. 


Experience with build and continuous integration systems. 


Experience of working with code repositories like TFS, SVN, GIT & automation of configuration management tasks, along with other tools/applications like JIRA, Confluence, Team City/Jenkins, Fish Eye etc. Knowledge of .NET architecture, web apps, web services, and web configurations. 


Demonstrated expertise in customization of TFS Work Items Types, Process Templates, Work Areas and Iterations. 


Ability to effectively maintain focus and productivity while working on multiple projects simultaneously with minimal supervision and guidance.



 

Preferred



Experience deploying to Microsoft Azure.



",Contract to Hire,Experience - At least 5 year(s),Healthcare - Health Services,"Lee's Summit, MO","$85,000.00 - $92,000.00 /Year",Build and Release Engineer,Travel - None
274,Information Technology,"American Cybersystems, Inc. (ACS Group)",Degree - 4 Year Degree,"
The Systems Engineer will perform daily RUN tasks as well as provide an Level 3 support for company software, operating systems, and hardware. Systems Engineer will interface with development and the hardware vendors. 

Systems Engineer Duties:  • Interact well with all levels of management, and cross multiple teams • Develop and implement technical solutions based on defined business requirements  • Identify technical environment issues and recommend solutions to mitigate problems • Perform analytical, technical and administrative work in the planning, design and installation of new and existing computer systems • Test and certify new software and hardware technologies for use in Cardinal environment  Systems Engineer Required Knowledge: • Windows 2016, 2012, 2008, 2003 Server  • HP ProLiant ML, DL, BL Series servers  • HP Blade c7000 Enclosures  • HP Virtual Connect Enterprise Manager  • Microsoft Active Directory 2008\2012  • Microsoft Clustering \ Failover Manager  • VMWare ESX\VSphere Virtualization Technologies (ESX 4.0 or greater, Virtual Center, P2V tools)  • Storage and Backup understanding for large enterprise solutions  • Microsoft PowerShell or VB Scripting  • Windows Applications and Utilities  • Working Understanding of SAN technology  • Working Understanding of MS SQL  • Working Understanding of MS Exchange  • Working Understanding of Networking technology  • Continually monitor storage and backup environment for health and stability  • Provision/Administer storage on EMC VMAX, VNX, Isilon, Data domain, Avamar; IBM XIV, VERITAS NetBackup, Actifio and Nexenta.  • Understanding of Cisco and Brocade SAN Fabric, maintaining the Backup, Fabric and SAN/NAS strategy  • Working knowledge of Linux, Unix (AIX, HP, Sun) and Windows operating systems  • 4+ years of experience with both block and file storage, SAN fabrics and backup solutions  • Strong knowledge of Linux, including Red Hat and SUSE distributions  • Scripting languages, including shell, Perl, Ruby, Python, PHP, etc.

- BS in computer or related field.
",Contractor,Experience - At least 4 year(s),"Medical Equipment, Pharmaceutical","Columbus, OH",$40.00 - $42.00 /Hour,Systems Engineer,Travel - None
275,"Accounting, Finance",Robert Half Finance & Accounting,NA,"
Ref ID: 00710-0010408784Classification: Financial AnalystCompensation: $60,000.00 to $85,000.00 per yearRobert Half Finance is seeking a systems savvy accountant to join a successful business consulting firm. This role will spend a significant amount of time interacting and supporting a portfolio of existing clients. The main tasks include assisting with implementing ERP systems, training employees and providing ongoing support and solutions. This position is a great fit for accounting and finance candidates that are looking for an opportunity to engage with clients and share their knowledge of ERP systems. Located in Westbrook, Connecticut, this role is a full-time employment opportunity. If this sounds like the change of pace that your are looking for, please contact Donald House at [Click Here to Email Your Resumé]. All inquiries and resume submissions are confidential. Job Responsibilities: - Provide outside consulting services - Provide client support and technical software issue resolution remotely or at the client's location - Maintain and modify existing reports as well as create new reports based on client needs - Resolve or escalate client issues in a timely manner - Keep accurate time keeping records by client

- 3+ years of experience in accounting, finance or other similar role where you have gained an in-depth understanding of ERP implementations, upgrades and functionality. - Strong communication skills, excellent interpersonal skills, both oral and written, and ability to build as well as deliver effective presentations - Experience with training others - Practical knowledge of ERP / accounting software implementation, conversions and upgrades - Sage 100 / MAS 90 or similar ERP experience - Crystal reporting experience and/or Relational DB experience - BA/BS degree in accounting, finance or a related fieldRobert Half Finance & Accounting, the world's leader in specialized financial staffing, provides exciting full-time opportunities in the areas of accounting, bookkeeping, finance, audit, taxation and more. We pioneered the professional staffing industry, and we've been successfully matching professionals with employers since 1948. Our proven proprietary processes, along with our relationships in 325 locations worldwide, allow us to provide you unparalleled access to exciting career opportunities. But don't take our word for it. Our company has appeared on Fortune® magazine's list of ""World's Most Admired Companies"" since 1998, and 9 out of 10 of our customers would recommend our service to a colleague.Apply for this job now or contact our nearest office at 844.539.2523 for additional information.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Finance & Accounting. An Equal Opportunity Employer M/F/Disability/Veterans By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Full-Time,3+ years,"Accounting - Finance, Banking - Financial Services","Westbrook, CT","$60,000.00 - $85,000.00 /Year",ERP Software Specialist,NA
276,Information Technology,NA,Degree - 4 Year Degree,"
Morton Consulting has an immediate need for a Senior SQL Developer for a customer in Windsor, Connecticut. The Senior SQL Developer creates the overall structure and workflow of a software solution and is responsible for leading and/or handling the development of one to multiple components. The Senior Developer will work with the Architect to build the appropriate architecture to support the application. The Senior Developer contributes to the development, maintenance, and enhancement of business applications by providing specialized technical and business knowledge to the team. Under the guidance of a Team Lead or Manager, collaborates with Business Analysts, key stakeholders, other IT professionals to define detailed customer requirements and system interfaces, assess available technology, and develop and present technologies. Recommends and supports technical coding standards and practices. Stays current on emerging technologies.


Responsibilities: 

Perform requirements analysis to create technical specifications to support business unit needs.
Responsible for the specifications, development, testing and maintenance of business application adhering to departmental standards, policies and procedures.
Thoroughly test all new and enhanced applications. Use Change Control to schedule and track all system changes
Must possess the ability to work with the Analysts to develop training for the end users.
Creates and maintains appropriate documentation.
Must be able to trouble–shoot production issues both during and outside of traditional work hours.
Serve as the solution architect for your assigned business functions under the guidance of the Architect.
Demonstrate a high-level knowledge of legacy systems, data structures/usage and primary systems interfaces based on appropriately written system specifications.
Provide mentoring and assistance to other team members.
Design business solutions that are secure and scalable.
Implements and maintains the necessary controls and procedures to cost-effectively protect information systems assets from intentional or inadvertent modification, disclosure, or destruction. Provides guidance and direction for the protection of information systems assets to other areas as needed.

Qualifications: 

Strong SQL Server skills required.  
Experience Developing and Tuning SQL Server databases.
Experience Developing SQL Server databases in support of applications.
Excellent written and oral communication skills.
Excellent presentation skills.
Excellent organizational skills.
Excellent analytical skills.
Excellent customer service skills.
Ability to lead, manage and coach.
Ability to plan and facilitate meetings.
Ability to work with a high degree of independence.
Experience working in a team-oriented, collaborative environment.
Ability to communicate highly technical information in a business friendly manner.
Familiar with Project Management methodology and SDLC.
Technical understanding of all hardware, server O/S, and application connectivity between servers, the internet and other integrated technologies as it relates to applications.
Advanced college degree in Mathematics or Statistics is ideal but also considering Computer Science, Information Technology, or Business or related work experience/certification.
5+ years of relevant general Information Technology experience required or experience in the Insurance Industry.

",Full-Time,Experience - At least 5 year(s),Insurance,"Windsor, CT",NA,Sr. SQL Developer,NA
277,Research,Theoris,Degree - Doctorate,"
Job Description: 
We are seeking skilled problem solvers with an interested in Artificial Intelligence, Serious Games, Training Systems, Unmanned Platforms, Robotics, and Cyberspaces.
 
The Research Scientist holds primary responsibility for the creation of research and development proposals and authority over the execution of projects including research outcomes, engineering accomplishments, transition, and budget oversight. The Research Scientist also publishes study results as first author or co-author.   
This position requires personal initiative to accomplish technological innovation and creativity in support of new business development and project execution. This position serves as the primary programmatic liaison with the sponsor.
This role requires a PhD degree and research experience and interest in the areas of Intel/tutoring, adaptive learning, or computational science; simulations and/or 2/3D experience; and healthcare/medical device & robotics. 
The client developed the world’s most intelligent virtual pilot and an award winning robotic control suite advancing state-of-the-art technology in serious games, cyber security, robotics, training development and systems learning, and other related fields providing its employees with creative high-tech work, high salaries, excellent benefits and PTO, a flexible work environment, relocation assistance for anyone who needs it, and an excellent employee benefits program.
There are multiple permanent positions in Orlando, FL & Ann Arbor, MI. Please include an updated resume, phone number, and email address when applying.      

·       Ph.D. or equivalent level degree. 
·       Familiarity with and insight into direction of DoD research community; DARPA, ONR, AFRL and/or RDECOM is a huge plus. 
·       Ability to integrate ideas from multiple disciplines. 
·       Familiarity with the DoD research community players, processes and procedures (e.g., the DARPA and IARPA competitive BAA processes) including experience as Research Scientist on a major program is a huge plus.
·       A strong first author publication record in peer-reviewed journals with demonstrated expertise in an established area of research interest. 
·       Experience in developing effective collaborations with academic and industrial partners.
·       Experience in simulation, computational modeling, human factors, intelligent systems development and design, or machine learning.
·       Experience with contracts and other legal documents desired, including experience in federal government acquisition process. 
·       Excellent communication skills, including facilitation, negotiation, and collaboration. 
",Full-Time,Experience - 3 to 10 years,Defense - Aerospace,"Orlando, FL","$70,000.00 - $135,000.00 /Year",Research Scientist,Travel - None
278,Health Care,"Diaspark, Inc",NA,"
Seeking an experienced .NET full stack Software Developer who will leverage technology to develop business solutions within the Medical Communications industry. In this role you will develop, code, test, and debug new software or make enhancements to existing software. 
 
EXPECTATIONS
·         Analyzes, design, construct and implement new business systems for internal and agency facing applications.
·         Work closely with both Digital Services and business team members.
·         Build and support SOAP and REST services, Rich Client, and Modern JavaScript frameworks.
·         Analyze and resolve system problems and present clear, comprehensive recommendations.
·         Deliver accurate development estimates.
·         Communicate and partner effectively across technical and non-technical teams.
·         Lead, work and collaborate with a talented team in a highly agile environment where innovation is valued.
·         Produce high quality deliverables as a member of a high performing team.
·         Ability to work in a fast paced environment.
·         Embrace opportunities to enhance your skills and knowledge.
·         Take accountability for project delivery and customer satisfaction.
·         Minimum 5 years .NET full stack experience in web development.
 

SKILLS
·         Minimum 5 years of direct experience with .NET (ASP.NET MVC) as a full stack developer
·         Minimum 5 years of direct experience with MS SQL Server (development and modeling)
·         Experience with SSRS or integrating with other reporting applications
·         Web based development technology including HTML 5, CSS, XML
·         Experience with one or more JavaScript frameworks for SPAs
o    Angular preferred/JQuery considered
·         Experience with Knockout is a Plus
·         Demonstrated ability to work across the full stack, from UI to backend services
·         Experience with Continuous Integration and Continuous Delivery concepts
·         Ability and desire to learn new and emerging technologies.
·         Ability to design and deliver complex system and application architectures
·         Ability to perform code reviews
·         Ability to evaluate technical design options and provide recommendations
·         Expert knowledge of design and development tools.
·         Intimate knowledge of layered systems architectures and layered solutions and designs; understanding of shared software concepts.

",Full-Time,Experience - 8 to greater than 15 years,Healthcare - Health Services,"New York, NY",NA,.Net Full Stack Developer,NA
279,Information Technology,"PSR Associates, Inc.",NA,"
PSR Associates, Inc. is an IT consulting firm specializing in Staffing and Recruiting Services. People. Solutions. Results. Founded in 2003, PSR Associates, Inc. is headquartered in Atlanta, GA, with additional offices in Tampa, FL; Washington, D.C.; Charlotte, NC; Austin, TX; and Irvine, CA.Sr .Net Application Developer DescriptionThe selected consultant will be responsible for designing and developing ASP.NET MVC, SharePoint 2013 applications and web services. 

Preferred SkillsMCP certification in C# and .NET framework 
UI Design experience is plus.


Required SkillsApplicant should have 7+ years development experience and be able to demonstrate proficiency in developing applications with Microsoft Web technologies with skills such as C#, ASP.NET MVC 3 / 4 / 5 with latest framework ,ASP.NET, SAML, Web Services, T-SQL, PL/SQL, Entity Framework, LINQ,WCF, JQuery, Angular JS 2+, Kendo UI Controls, and XML grammar & parsing. HTML5, Bootstrap 3+, and mobile experience. Development work experience using SQL Server / Oracle relational database. Have a working experience designing and implementing SharePoint 2013 sites and workflow 2010/Enterprise Workflows 2013.  
Should have proficiency in the Software Development Life Cycle methodologies, Software Management, debugging practices and expertise in Microsoft .Net Framework
Candidate will be working in IT Development and interacting with the different business departments. Should have good oral and written communication skills. 
",Contractor,Experience - At least 7 year(s),Government - Civil Service,"Atlanta, GA",$45.00 - $50.00 /Hour,Sr .Net Applications Developer,Travel - None
280,Information Technology,FRG Technology Consulting,Degree - 4 Year Degree,"
AWS/Azure PaaS Cloud Architect - Warren, NJ - $160kAWS/Azure PaaS Cloud Architect - Warren, NJ - $160kDescriptionAre you an AWS or Azure expert looking for an exciting opportunity for your career? Have things stopped progressing forward? Have your Cloud experiences focused on the Platform as a Service side? This is a fantastic opportunity with a Microsoft Partner that is looking for a candidate with in-depth knowledge of enterprise level Cloud services that is ready and willing to be both hands-on and a leader in an architect role.Job Role and Responsibilities
Design and implement applications in AWS or Azure in a PaaS environment
Connect two sets of VNET through site to site
VNET with 3 tier of web application and solutions in VNET
Understanding and ability to deploy an application in one region and have it accessible in two other regions
Deploy code using CI/CD
Use ARM template for web app dependent on storage
Define and realize end-to-end solutions for enterprise level architecture
Architect solutions using Java and open source technologies
Design solutions using .NET Technologies
Correlate Cloud technology trends with efficient business needs and solutions
Requirements
Hands on experience with enterprise level Cloud PaaS solutions
4+ years working with ARM
Experience deploying applications accesible from multiple regions
Expertise in Azure or AWS PaaS offerings
Experience with OpenShift, CloudFoundry, Docker, Mesos, or Docker Swarm
5+ years with Java
5+ years architecting solutions in a .NET framework
Hands-on experience with No SQL databases
Proficiency in UNIX/Linux environments
Benefits
Work with a certified AWS Premier Partner & Microsoft Gold Partner
Vertical growth opportunity
Competitive Salary
Full health care
If you are a Cloud professional interested in progressing you career forward with an Award winning Partner, please reach out for more information as interviews are already underway.If you are someone you know are interested please contact Jack Fischer at Phone: 212-379-6404 or Email: [Click Here to Email Your Resumé]FRG Technology Consulting is the global leader for Amazon Web Services/Azure recruitment, advertising more AWS and Azure jobs than any other agency. We deal with both AWS Partners & End Users throughout North America. By specializing solely in placing candidates in the AWS and Azure market I have built relationships with most of the key employers in North America and have an unrivalled understanding of where the best opportunities and AWS / Azure jobs are.  FRG Technology Consulting Inc. is acting as an Employment Agency in relation to this vacancy.Azure / Cloud / Microsoft / PaaS / Amazon Web Services / Java / IaaS / PaaS / Python / Ruby / Architect / Solution Architect / Cloud Architect / CloudWatch / CloudFormation / Infrastructure Architect / Data Warehouse / VSTS 
",Full-Time,4+ years,Computer Software,"Warren, NJ 07059","$160,000.00 - $161,000.00 /Year","AWS/Azure PaaS Cloud Architect - Warren, NJ - $150k",NA
281,Information Technology,CRG,Degree - 4 Year Degree,"
Position Summary:Mid-Level Software EngineerClient will not sponsor!Final interview onsite!This team creates consumer software for viewing, manipulating, and ordering image based products. This position participates in a variety of assignments encompassing all phases of development life cycle. May be assigned to multiple, concurrent complex projects.Duties, Responsibilities & Authority: 
May act in the capacity of technical or project leader on individual projects.
Provide project updates to senior technical staff and/or project leaders.
Analyze software requirements and determine feasibility of design within time and cost constraints; read and write requirements documentation as needed.
Develop detailed system specifications based on functional requirements (Product Requirements Document); read and write specification documentation as needed.
Develop and present designs that address requirements and specifications; read and write design documentation and prototypes as needed.
Estimate level of effort (LOE); predict and measure outcome and consequences of design.
Implement (program) software designs in appropriate languages in accordance with accepted software engineering and coding practices.
Perform activities as needed to integrate multiple software modules.
Create and execute software system unit-testing procedures, perform integration testing; create and test installation procedures.
Coordinate releases of software with Software Quality Assurance department.
Work with support and documentation groups to provide technical / user training and configuration documents as needed.
Research and correct defects found during SQA activities or reported from the field.
May participate in hiring process by performing technical interviews.
May provide input into performance reviews.
May provide guidance and direction to junior programmers with respect to analysis, design and coding.
Required Experience:BS and 5+ years of experience or 8 years of experince
Level 2 or 3 SWE with solid windows development - .Net / WPF, C#, XML, XAML, Visual Studio, Express Blent, MVVM, Windows, socket, JSON, multi-threaded
Image Processing/Image Management experience
Advanced knowledge C# 
Desktop Application experience in WPF - NO flexibility on WPF requirement as 75% of work for this role is in WPF

Must have the ability to wade through code and re-architect the implementation for better performance/operability and supportability while leaving the appearance and workflow minimally changed
Must have tenacity, customer focus and ability to self-direct
Desired Experience:
Digital image processing (or video processing)
Graphical User Interface experience (bonus: touch screen, multi-touch, gestures, animation)
Data binding controls
Object oriented design
Long-loved complex layered software
Worked on one (1) large software project directly with team of developers (not lone-wolf working on lots of little projects)
Worked with QA Testing teams successfully and expertise in trouble shooting / debugging
Multiple language applications (internationalization)
Complete software development lifecycle experience
Experience with software that interacts with social media and uses devises (USB, mobile phones, SD cards, scanners, CD/DVD)
Desktop application experience
Customized/Personalized Products (image, text, background)
Consumer/Customer facing software (used by the public)
Software that incorporates - shopping/ordering, menu system, pricing, selling
Technical team lead/mentoring
Good communication skills
Customer interaction for requirements gathering
Mature, positive attitude, good work ethic, confident, independent learner
Expectation of staying with employer long-term
Key Words:C#WPFXMLXAMLJSONVisual Studio
",Full-Time,Experience - At least 5 year(s),"Computer Hardware, Computer Software","Concord, NC","$85,000.00 - $105,000.00 /Year",.Net Developer,NA
282,Information Technology,Rang Technologies,Degree - Graduate Degree,"
Essential Job Functions

Works directly with team members to design and develop custom .NET solutions based on functional and technical requirements.
Responsible for analyzing, designing, evaluating, developing, coding, testing, and maintaining application systems. 
Codes, tests, and debugs application programs to create new business applications and interfaces or maintains/modifies existing business applications per program specifications.
Performs unit or modular testing and integration testing for new or modified applications.
Writes and executes programs to extract, transform, and load data for system conversions
Identifies, analyzes, records, tracks, and resolves application problems.
Prepares technical documents, user manuals, and help files.
Installs application software as needed.
Researches application development tools and methodologies and makes recommendations to management as needed.
May assist in the creation of Statements of Work (SOW's) in support of application development efforts.
May provide technical expertise to project managers, technical staff, and/or user management regarding one or more major website system development or maintenance efforts


Qualifications:

Bachelor’s degree in Computer Science, Engineering, or relevant work experience.
2+ years’ experience in application development. Experience in application development using Microsoft VB and C-Sharp (C#) in .NET framework.
Experience using the following development technologies: Visual Studio 2012 or greater, Microsoft SQL 2012 or greater, VB.NET 11.0 or greater, Active Server Pages.NET (ASP.NET).
Experience performing systems analysis and design tasks.
Experience integrating client-server and web technologies with Relational Database Management Systems utilizing SQL Server 2012 or greater.
Good problem solving and analytical skills, using them to resolve technical problems.
Strong knowledge of system development life cycle methodologies.
Positive attitude and the ability to work in a demanding environment. 
Ability to work on multiple projects and assignments at the same time, meet critical deadlines, and ensure quality work products that are thorough and complete.
Strong written and oral communication skills.
Ability to work independently and as a team player
Strong interpersonal skills with the ability to work effectively with management and technical staff.

",Full-Time,Experience - 4 to greater than 15 years,Computer Software,"Los Angeles, CA",NA,.NET Developer,Travel - None
283,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 01070-9501200587Classification: Software EngineerCompensation: $80,000.00 to $100,000.00 per yearRobert Half Technology is currently looking for .Net Developer for a client in Tampa, FL. The ideal candidate will be bright, imaginative, and capable technologist specifically seeking a smaller environment where their potential will be maximized through the challenging projects that the company acquires.

SKILLS Ability to complete all phases of software development life cycle including analysis, design, functionality, testing and support Ability to develop large scale web/database applications Ability to work on multiple projects with multiple deadlines Ability to communicate clearly with business users and project manager Ability to innovate and provide functional applications with intuitive interfaces Ability to construct user guides and documentation Project Management skills E-commerce integration skills Adobe Photoshop skills Excellent knowledge of Transact SQL Working experience with Content Management Systems QUALIFICATIONS RELATED EXPERIENCE Proven experience with Microsoft .NET technologies including, ASP.NET, ADO.NET Languages: C#, VB.Net, SQL/T-SQL, JavaScript/DHTML, VBScript, HTML, XML Adobe GoLive or Macromedia Dreamweaver Experience developing websites using a Content Management System (CMS), Telerik's R.A.D. Editor in particular Some experience with front end UI design preferred Minimum 2-3 years in backend software design in SQL Server 2000 or 2005, Stored procedures, ASP.NET, VB.NET, C# 5 - 10 years of actual experience in the workplace College or University degree preferredTechnology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Full-Time,2-3 years,"Computer Hardware, Computer Software","Tampa, FL 33607","$80,000.00 - $100,000.00 /Year",.Net Developer,NA
284,"Engineering, Information Technology, Design",Robert Half Technology,NA,"
Ref ID: 03200-9501193730Classification: Account Executive/Staffing ManagerCompensation: $30.00 to $45.00 per hourA client of ours in the South Charlotte area is seeking a talented Java Developer to join their GROWING team. This client offers exceptional environment, excellent leadership/management, cutting edge technologies, collaborative and team based environment, and much more. This is a challenging but rewarding opportunity if you're interested please send your resume directly to [Click Here to Email Your Resumé] and a time to speak! thank you!

-High level of proficiency with Java - Experience with Unix-like environments - Very solid knowledge of HTTP -Proficiency with data modeling with an RDBMS, a key/value store, or both -Familiarity with API services -Ability to work smoothly with users and teammates of varying skill levels -Ability to mentor and guide the development of less experienced developers -Ability to work independently when necessary at the component or system level. -Strong communication and documentation skills EXTRA qualifications: AWS knowledge a PLUS Familiar with kubernetes a PLUS docker experience a PLUSTechnology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",Contractor,65 years,"Computer Hardware, Computer Software","Charlotte, NC 28209",$30.00 - $45.00 /Hour,Java Developer-Spring Boot-Mid level-EXCELLENT environment,NA
285,Information Technology,Tier 1 Investment Banks,NA,"



 Sr. Java Developer: Tier 1 Investment Bank  



 We're seeking expert technology professionals to join our development team within Market Risk IT. We are looking someone who can:    1. Develop high quality software solutions / components for the Market Risk platform that conform to architectural standards.  2. Manage development tasks end-to-end; take complete ownership of the tasks being developed.  3. Demonstrate superior collaboration skills in working closely with other development, testing and implementation teams to roll-out important regulatory and business improvement programs.  This is an Authorized Officer / Associate Director (AO / AD) role in the area of Market Risk. The role will be based out of Weehawken, New Jersey.
 *Your team : 
 



 


 You will be part of the Global Market Risk IT team that is responsible for  - providing the systems needed by the Investment Bank, Wealth Management and Firmwide Risk to manage Market Risk exposure of its global Front Office functions.  - providing the systems that ensure Bank's compliance to various regulatory requirements.   


 


 *Your experience and skills :   


 


 - At a minimum, have a Degree level qualification.  - Have 3+ years of hands-on development experience using core Java and Oracle PL/SQL.  - Have experience working in teams for development of high-performance, large-scale systems.  - Have excellent understanding of Core Java and database concepts.  - Have excellent written and verbal communication skills and an ability to work as part of a global team.  - Have knowledge about object oriented concepts and design.  - Have a fairly good knowledge of UNIX (added advantage).  - Have a fairly good knowledge of the financial services domain - especially Market Risk (added advantage). 
   










 Sr. Java Developer: Tier 1 Investment Bank  



 We're seeking expert technology professionals to join our development team within Market Risk IT. We are looking someone who can:    1. Develop high quality software solutions / components for the Market Risk platform that conform to architectural standards.  2. Manage development tasks end-to-end; take complete ownership of the tasks being developed.  3. Demonstrate superior collaboration skills in working closely with other development, testing and implementation teams to roll-out important regulatory and business improvement programs.  This is an Authorized Officer / Associate Director (AO / AD) role in the area of Market Risk. The role will be based out of Weehawken, New Jersey.
 *Your team : 
 



 


 You will be part of the Global Market Risk IT team that is responsible for  - providing the systems needed by the Investment Bank, Wealth Management and Firmwide Risk to manage Market Risk exposure of its global Front Office functions.  - providing the systems that ensure Bank's compliance to various regulatory requirements.   


 


 *Your experience and skills :   


 


 - At a minimum, have a Degree level qualification.  - Have 3+ years of hands-on development experience using core Java and Oracle PL/SQL.  - Have experience working in teams for development of high-performance, large-scale systems.  - Have excellent understanding of Core Java and database concepts.  - Have excellent written and verbal communication skills and an ability to work as part of a global team.  - Have knowledge about object oriented concepts and design.  - Have a fairly good knowledge of UNIX (added advantage).  - Have a fairly good knowledge of the financial services domain - especially Market Risk (added advantage). 
   






",Full-Time,Experience - 5 to greater than 15 years,"Banking - Financial Services, Computer Software","Weehawken, NJ 07086","$140,000.00 - $160,000.00 /Year",Sr. Java Developer,Travel - None
286,Hospitality - Hotel,Computer Futures,NA,"
Are you an Android Developer who enjoys enhancing current applications and add new features?Want to be available in Austin, TX to plenty of opportunities in the travel and tourism industry?Our vacation rental marketplace client is working on their traveler applications within the mobile platform team.The focus would be ranging between Shopping, Checkout, Discovery, Property Details, Search and the Reservation Support features. As an Android Developer on the team, you will be collaborating with an iOS Developer to create these new modules on a cross-functional platform.As a Senior Android Developer on the team, you will be mentoring the two junior developers on the team as well as contributing to the project.Requirements: 5+ years of experience in Android DevelopmentFundamental knowledge of data structuresStrong Computer Science fundamentalsNice To Have:- RxJava- Retrofit- DaggerReady to join the travel and tourism industry in Austin, TX as the best Android Developer out there?Apply now!Sthree US is acting as an Employment Business in relation to this vacancy.

Requirements: 5+ years of experience in Android DevelopmentFundamental knowledge of data structuresStrong Computer Science fundamentalsNice To Have:• RxJava• Retrofit• Dagger
",Full-Time,Experience - At least 4 year(s),Travel,"Austin, TX",$50.00 - $70.00 /Hour,Android Developer,Travel
